"Share the post of your Page to other sites to gather more audience and members.";"Share the post of your Page to other sites to gather more audience and members."
"Send Updates";"Send Updates"
"Send updates to the members of your Page who have liked / followed or joined your Page.";"Send updates to the members of your Page who have liked / followed or joined your Page."

#views/scripts/dashboard/announcement.tpl
"Manage Announcements";"Manage Announcements"
"Here, you can create announcements to post them on the Page Profile. You can also edit and delete the announcements listed on this Page.";"Here, you can create announcements to post them on the Page Profile. You can also edit and delete the announcements listed on this Page."
"Post New Announcement";"Post New Announcement"
"%d announcements total";"%d announcements total"
"ID";"ID"
"Title";"Title"
"Creation Date";"Creation Date"
"Options";"Options"
"There are currently no announcements.";"There are currently no announcements."

#views/scripts/dashboard/change-owner.tpl
"Transfer Ownership";"Transfer Ownership"
"Here you can transfer the ownership of this Page to some other site member. [Note: You cannot revert this action, so we suggest you to take this action only if you are pretty much sure about this.]";"Here you can transfer the ownership of this Page to some other site member. [Note: You cannot revert this action, so we suggest you to take this action only if you are pretty much sure about this.]"
"What are you planning?";"What are you planning?"
"Chnage Owner";"Chnage Owner"

#views/scripts/dashboard/cross-post.tpl
"Add Pages to Crosspost";"Add Pages to Crosspost"
"Crossposting is a way to share status feed across multiple Pages. Crossposting can only happen between Pages that have added each other. You control which status post you want to crosspost.";"Crossposting is a way to share status feed across multiple Pages. Crossposting can only happen between Pages that have added each other. You control which status post you want to crosspost."
"Add or remove Pages here to manage your crossposting relationships.";"Add or remove Pages here to manage your crossposting relationships."
"This Page hasn't added yours";"This Page hasn't added yours"
"Copy to Clipboard";"Copy to Clipboard"
"Crosspost With";"Crosspost With"
"%s person liked this page";"%s person liked this page";"%s people liked this page"
"Add";"Add"

#views/scripts/dashboard/insights.tpl
"Page Statstics";"Page Statstics"
"Hourly";"Hourly"
"Daily";"Daily"
"Weekly";"Weekly"
"Monthly";"Monthly"

#views/scripts/dashboard/left-bar.tpl
"Delete Page";"Delete Page"
"View Page";"View Page"
"Category";"Category"
"UNAPPROVED";"UNAPPROVED"
"Start date must be less than end date.";"Start date must be less than end date."
"Background Photo";"Background Photo"
"style";"style"
"Design Views";"Design Views"
"Post Attribution";"Post Attribution"
"Overview";"Overview"
"seo";"seo"
"Operating Hours";"Operating Hours"
"Locations";"Locations"
"Category Based Profile Information";"Category Based Profile Information"
"Manage Apps";"Manage Apps"
"Insights & Reports";"Insights & Reports"
"Insights";"Insights"
"Reports";"Reports"
"Cross Post";"Cross Post"
"Manage Notifications";"Manage Notifications"

#views/scripts/dashboard/linkd-page.tpl
"Linked Pages";"Linked Pages"
"You can LInk your pages to Choose pages from auto suggest which you want to Link . You can find the list of Pages which are linked to your Page. You can unlink those Pages directly from here, without going to their view page.";"You can LInk your pages to Choose pages from auto suggest which you want to Link . You can find the list of Pages which are linked to your Page. You can unlink those Pages directly from here, without going to their view page."
"Link to Page";"Link to Page"
#views/scripts/dashboard/manage-location.tpl
"Page Locations";"Page Locations"
"Here, you can add multiple locations to your Page. You can configure each location by entering the address, pincode, photos for each location, etc. You can also make any location as Primary location for your Page.";"Here, you can add multiple locations to your Page. You can configure each location by entering the address, pincode, photos for each location, etc. You can also make any location as Primary location for your Page."
"Add Location";"Add Location"
"Google Map Api key is not found. Please contact site administrators for more details.";"Google Map Api key is not found. Please contact site administrators for more details."
"Edit Location";"Edit Location"
"Delete Location";"Delete Location"
"Add Photos";"Add Photos"
"View Map";"View Map"
"Venue";"Venue"
"Address:";"Address:"
"Street Address:";"Street Address:"
"City:";"City:"
"Zipcode:";"Zipcode:"
"State:";"State:"
"Country:";"Country:"

#views/scripts/dashboard/manage-members.tpl
"Manage Members";"Manage Members"
"This page lists all the members of your Page, you can search members, approve / disapprove, remove and block them.";"This page lists all the members of your Page, you can search members, approve / disapprove, remove and block them."
"This Page has ";"This Page has "
"%s member";"%s member";"%s members"
"Owner";"Owner"
"Remove Member";"Remove Member"
"Approve Request";"Approve Request"
"Reject Request";"Reject Request"
"Cancel Invite";"Cancel Invite"
"No members were found matching your selection.";"No members were found matching your selection."

#views/scripts/dashboard/manage-pageapps.tpl
"Personalize and Manage Your Page Apps";"Personalize and Manage Your Page Apps"
"There are many apps available for your Page, that you can use to personalize, configure and manage your Page. You can simply choose to enable or disable them from here as per your requirement of functionality.";"There are many apps available for your Page, that you can use to personalize, configure and manage your Page. You can simply choose to enable or disable them from here as per your requirement of functionality."
"Photos & Albums";"Photos & Albums"
"Add Photos and create Albums in your Page. Make it more attractive, informative and easy to connect with your audience.";"Add Photos and create Albums in your Page. Make it more attractive, informative and easy to connect with your audience."
"Services";"Services"
"in your Page.";"in your Page."
"Videos";"Videos"
"Videos can be very useful and helpful to advertise your Page. Since videos are easy to explain and showcase things, videos create a great impact on their viewer. Videos are also easy to remember and understand things.";"Videos can be very useful and helpful to advertise your Page. Since videos are easy to explain and showcase things, videos create a great impact on their viewer. Videos are also easy to remember and understand things."
"Music";"Music"
"Music is for not only for music lovers, but you can use it to increase the popularity of your Page too. Upload songs which your audience may like to listen and enjoy.";"Music is for not only for music lovers, but you can use it to increase the popularity of your Page too. Upload songs which your audience may like to listen and enjoy."
"Sell Something";"Sell Something"
"If you wish to sell your products, services, art, etc from your Page, then this feature will help you boost your sales. Instantly message from comments on such posts and increase your sales.";"If you wish to sell your products, services, art, etc from your Page, then this feature will help you boost your sales. Instantly message from comments on such posts and increase your sales."
"Add File";"Add File"
"Adding files to your page will help you upload your portfolio, details, artwork, services.";"Adding files to your page will help you upload your portfolio, details, artwork, services."

#views/scripts/dashboard/manage-service.tpl
"You can add your page service by click on Add New Service link.";"You can add your page service by click on Add New Service link."

#views/scripts/dashboard/manage-team.tpl
"Teams";"Teams"
"You can add your page team by click on Add New Team link.";"You can add your page team by click on Add New Team link."
"Designations";"Designations"
"Add Desination";"Add Desination"
"Team Members";"Team Members"
"Add Site Team Members";"Add Site Team Members"
"Add Non-Site Team";"Add Non-Site Team"

#views/scripts/dashboard/page-roles.tpl
"Page Roles";"Page Roles"
"Everyone who works on your Page can have a different role depending on what they need to work on.";"Everyone who works on your Page can have a different role depending on what they need to work on."
"Existing Page Roles";"Existing Page Roles"
"Assign a New Page Role";"Assign a New Page Role"
"Jump to Section";"Jump to Section"
"Type a name or email";"Type a name or email"
"Remove Member";"Remove Member"
"Are you sure want to delete this user?";"Are you sure want to delete this user?"
"Are you sure want to change the role of this user?";"Are you sure want to change the role of this user?"

#views/scripts/dashboard/reports.tpl
"Page Reports";"Page Reports"

#views/scripts/index/call-button.tpl
"Add a Button to Your Page";"Add a Button to Your Page"
"Preview";"Preview"
"Add a Button";"Add a Button"
"Step 1:";"Step 1:"
"Which button do you want people to see?";"Which button do you want people to see?"
"The button at the top of your Page helps people take an action. People see it on your Page and in search results when your Page appears. You can edit it any time.";"The button at the top of your Page helps people take an action. People see it on your Page and in search results when your Page appears. You can edit it any time."
"Book with you";"Book with you"
"Link to Website";"Link to Website"
"Page on your website where customers can book with you:";"Page on your website where customers can book with you:"
"Enter a URL";"Enter a URL"
"Send people to your booking website when they click the button on your Facebook Page.";"Send people to your booking website when they click the button on your Facebook Page."
"Book Now";"Book Now"
"Contact you";"Contact you"
"This button will make it easy for people to call you. Enter the phone number to be dialed when people click this button.";"This button will make it easy for people to call you. Enter the phone number to be dialed when people click this button."
"Add your phone number";"Add your phone number"
"The phone number that will be dialed when customers click your button";"The phone number that will be dialed when customers click your button"
"Call Now";"Call Now"
"What website would you like to send people to when they click this button?";"What website would you like to send people to when they click this button?"
"Add a website link";"Add a website link"
"Website Link";"Website Link"
"Send people to a website you choose.";"Send people to a website you choose."
"Contact Us";"Contact Us"
"This button will make it easy for people to message you.";"This button will make it easy for people to message you."
"You will receive messages from customers in the Messages section on your Profile";"You will receive messages from customers in the Messages section on your Profile"
"Send Message";"Send Message"
"This button will make it easy for people to call you.";"This button will make it easy for people to call you."
"Get Quote";"Get Quote"
"What email would you like people to contact when they click this button?";"What email would you like people to contact when they click this button?"
"Email Address";"Email Address"
"Add your email address";"Add your email address"
"Choose the email address that will be prefilled in an email when people click your button";"Choose the email address that will be prefilled in an email when people click your button"
"Send Email";"Send Email"
"Learn more about your business";"Learn more about your business"
"Watch Video";"Watch Video"
"Learn More";"Learn More"
"Shop with you or make a donation";"Shop with you or make a donation"
"Shop Now";"Shop Now"
"See Offers";"See Offers"
"Download your app or play your game";"Download your app or play your game"
"Use App";"Use App"
"Play Games";"Play Games"
"Join your community";"Join your community"
"Visit Group";"Visit Group"
"Step 1 of 2";"Step 1 of 2"
"Your Button";"Your Button"
"Configured";"Configured"
"Step 2:";"Step 2:"
"Where would you like this button to send people?";"Where would you like this button to send people?"
"When customers click your button, they will be directed to a place where they can take an action or find more information.";"When customers click your button, they will be directed to a place where they can take an action or find more information."
"Step 2 of 2";"Step 2 of 2"
"Finish";"Finish"
"Back";"Back"

#views/scripts/index/create.tpl
"It's easy to set up. Just choose a Page category to get started.";"It's easy to set up. Just choose a Page category to get started."
"Get started by filling the details in the form below.";"Get started by filling the details in the form below."
"Get Started";"Get Started"
"Creating Page ...";"Creating Page ..."
"Tips";"Tips"
"Invalid Custom URL";"Invalid Custom URL"
"Submitting Form ...";"Submitting Form ..."
"You have reached the limit of page creation. Please contact to the site administrator.";"You have reached the limit of page creation. Please contact to the site administrator."

#views/scripts/index/mapmarkercontent.tpl
"by";"by"
"Location:";"Location:"

#views/scripts/member/invite.tpl
"You have no friends you can invite.";"You have no friends you can invite."

#views/scripts/page/_advListView.tpl
"View Phone No";"View Phone No"
"Visit Website";"Visit Website"
"in";"in"

#views/scripts/page/_manageListView.tpl
"Edit Page";"Edit Page"

#views/scripts/widget/request-sespage.tpl
"%1$s is want you to link your page %2$s";"%1$s is want you to link your page %2$s"
"Accept";"Accept"
"Declined";"Declined"
"Share This ";"Share This "

#widgets/album-home-error/index.tpl
"Nobody has created an album yet.";"Nobody has created an album yet."

#widgets/album-tabbed-widget/index.tpl
"in ";"in "
"%s <span>photo</span>";"%s <span>photo</span>";"%s <span>photos</span>"

#widgets/album-view-page/index.tpl
"Upload Cover Photo";"Upload Cover Photo"
"Take Photo";"Take Photo"
"Change Cover Photo";"Change Cover Photo"
"Add Cover Photo";"Add Cover Photo"
"Remove Cover Photo";"Remove Cover Photo"
"Untitled";"Untitled"
"Added %1$s";"Added %1$s"
"%s photo";"%s photo";"%s photos"
"%s Photo";"%s Photo";"%s Photos"
"Album Info";"Album Info"
"Photos";"Photos"
"Discussion";"Discussion"
"Add More Photos";"Add More Photos"
"Edit Settings";"Edit Settings"
"Edit Photos";"Edit Photos"
"Delete Album";"Delete Album"
"By";"By"
"No description found.";"No description found."
"Click to Take Cover Photo";"Click to Take Cover Photo"
"Take Cover Photo";"Take Cover Photo"
"Select a cover photo";"Select a cover photo"

#widgets/breadcrumb/index.tpl
"Pages Home";"Pages Home"
"Browse Pages";"Browse Pages"

#widgets/browse-albums/index.tpl
"albums found.";"albums found."
"There are currently no albums.";"There are currently no albums."

#widgets/browse-menu/index.tpl
"Pages";"Pages"
"More +";"More +"

#widgets/browse-search/index.tpl
"Show Advanced Settings";"Show Advanced Settings"
"Hide Advanced Settings";"Hide Advanced Settings"

#widgets/category/index.tpl
"All Categories";"All Categories"

#widgets/category-associate-pages/index.tpl
"See All";"See All"

#widgets/category-carousel/index.tpl
"%s Page";"%s Page";"%s Pages"

#widgets/category-view/index.tpl
"Categories";"Categories"
"%s page";"%s page";"%s pages"
"No pages in this  category.";"No pages in this  category."
"Be the first to %1$spost%2$s one in this category!";"Be the first to %1$spost%2$s one in this category!"

#widgets/favourite-button/index.tpl
"Favorited";"Favorited"
"Add to Favourite";"Add to Favourite"

#widgets/follow-button/index.tpl
"Follow";"Follow"
"Unfollow";"Unfollow"

#widget/like-button/index.tpl
"Unlike";"Unlike"

#widgets/page-category-icons/index.tpl
"No categories found.";"No categories found."

#widgets/page-info/index.tpl
"Basic Info";"Basic Info"
"Created by";"Created by"
"Created on";"Created on"
"Stats";"Stats"
"<b>%s</b> Like";"<b>%s</b> Like";"<b>%s</b> Likes"
"<b>%s</b> Comment";"<b>%s</b> Comment";"<b>%s</b> Comments"
"<b>%s</b> View";"<b>%s</b> View";"<b>%s</b> Views"
"<b>%s</b> Favourite";"<b>%s</b> Favourite";"<b>%s</b> Favourites"
"<b>%s</b> Follower";"<b>%s</b> Follower";"<b>%s</b> Followers"
"Tags";"Tags"
"Other Info";"Other Info"
"Contact Information";"Contact Information"
"facebook.com";"facebook.com"
"twitter.com";"twitter.com"
"linkedin.com";"linkedin.com"
"instagram.com";"instagram.com"
"pinterest.com";"pinterest.com"
"Details";"Details"

#widgets/page-overview/index.tpl
"Change Overview";"Change Overview"
"Add Overview";"Add Overview"
"There is currently no overview.";"There is currently no overview."

#widgets/page-status/index.tpl
"Open";"Open"
"Çlosed";"Çlosed"

#widgets/page-view/index.tpl
"Upload Profile Photo";"Upload Profile Photo"
"Upload Photo";"Upload Photo"
"Message Owner";"Message Owner"
"Reposition";"Reposition"
"Change Photo";"Change Photo"
"Click to Take Photo";"Click to Take Photo"
"Select a photo";"Select a photo"
"Drag to Reposition";"Drag to Reposition"
"Locked Page";"Locked Page"
"Seems you enter wrong password";"Seems you enter wrong password"
"click here";"click here"
"to enter password again.";"to enter password again."
"Enter Password For:";"Enter Password For:"
"Enter Password";"Enter Password"
"You need to write something!";"You need to write something!"

#widgets/photo-view-page/index.tpl
"Add Tag";"Add Tag"
"Type a tag or select a name from the list.";"Type a tag or select a name from the list."
"Open image in image viewer";"Open image in image viewer"
"Photo %1$s of %2$s";"Photo %1$s of %2$s"
"in %1$s";"in %1$s"
"Added %1$s";"Added %1$s"
"Tagged";"Tagged"
"Make Profile Photo";"Make Profile Photo"

#widgets/profile-action-button/index.tpl
"Edit Button";"Edit Button"
"Delete Button";"Delete Button"

#widgets/profile-info/index.tpl
"Statistics";"Statistics"

#widgets/profile-members
"Search Members";"Search Members"
"This page has %1$s member.";"This page has %1$s member.";"This page has %1$s members."
"This page has %1$s member that matched the query ""%2$s"".";"This page has %1$s member that matched the query ""%2$s"".";"This page has %1$s members that matched the query ""%2$s""."
"See Waiting";"See Waiting"
"This page has %s member waiting for approval or waiting for an invite response.";"This page has %s member waiting for approval or waiting for an invite response.";"This page has %s members waiting for approval or waiting for an invite response."
"View all approved members";"View all approved members"

#widgets/profile-photos
"Search";"Search"
"Recently Created";"Recently Created"
"Most Liked";"Most Liked"
"Most Viewed";"Most Viewed"
"Most Commented";"Most Commented"
"Add New Album";"Add New Album"
"No albums were found matching your search criteria.";"No albums were found matching your search criteria."

#widgets/recent-people-activity/index.tpl
"People Who Liked";"People Who Liked"
"People Who Favourited";"People Who Favourited"
"People Who Followed";"People Who Followed"

#widgets/service/index.tpl
"Sorry, no results matching your search criteria were found.";"Sorry, no results matching your search criteria were found."

#widgets/tabbed-widget-page/index.tpl
"Sort By: ";"Sort By: "

#widgets/tag-cloud-pages/index.tpl
"Anything in here will be replaced on browsers that support the canvas element";"Anything in here will be replaced on browsers that support the canvas element"
"See All Tags";"See All Tags"

"{item:$subject} posted a new video in page {item:$object}:";"{item:$subject} posted a new video in page {item:$object}:"
"{item:$subject} created a new page:";"{item:$subject} created a new page:"
"{item:$subject} has joined a page {item:$object}:";"{item:$subject} has joined a page {item:$object}:"
"{item:$subject} has liked a page {item:$object}:";"{item:$subject} has liked a page {item:$object}:"
"{item:$subject} has followed a page {item:$object}:";"{item:$subject} has followed a page {item:$object}:"
"{item:$subject} marked a page {item:$object} as Favourite:";"{item:$subject} marked a page {item:$object} as Favourite:"
"{item:$subject} has added a new {var:$albumlink} in the page {var:$pagename}:";"{item:$subject} has added a new {var:$albumlink} in the page {var:$pagename}:"
"{item:$subject} has added {var:$count} photo(s) to the album {item:$object} in page {var:$pagename}:";"{item:$subject} has added {var:$count} photo(s) to the album {item:$object} in page {var:$pagename}:"
"{item:$subject} has liked {var:$albumlink} of the page {var:$pagename}:";"{item:$subject} has liked {var:$albumlink} of the page {var:$pagename}:"
"{item:$subject} has liked {var:$photolink} of the page {var:$pagename}:";"{item:$subject} has liked {var:$photolink} of the page {var:$pagename}:"
"{item:$subject} has a new cover photo:";"{item:$subject} has a new cover photo:"
"{item:$subject} has a new profile photo:";"{item:$subject} has a new profile photo:"
"{item:$subject} has commented on the page {item:$object}:";"{item:$subject} has commented on the page {item:$object}:"
"{item:$subject} has commented on page''s photo album {item:$object}:";"{item:$subject} has commented on page''s photo album {item:$object}:"
"{item:$subject} has commented on page''s photo {item:$object}:";"{item:$subject} has commented on page''s photo {item:$object}:"
"{item:$subject} is want to link your page {item:$object}.";"{item:$subject} is want to link your page {item:$object}."
"{item:$subject} has been approved your linking request of page {item:$object}.";"{item:$subject} has been approved your linking request of page {item:$object}."
"{item:$subject} has been rejected your linking request of page {item:$object}.";"{item:$subject} has been rejected your linking request of page {item:$object}."
"{item:$subject} has requested to join the page {item:$object}.";"{item:$subject} has requested to join the page {item:$object}."
"{item:$subject} has invited you to the page {item:$object}.";"{item:$subject} has invited you to the page {item:$object}."
"{item:$subject} has made you {var:$roletitle} of page {item:$object}.";"{item:$subject} has made you {var:$roletitle} of page {item:$object}."
"{item:$subject} has approved your crosspost page request {var:$postLink}.";"{item:$subject} has approved your crosspost page request {var:$postLink}."
"{item:$subject} has requested to crosspost your page {var:$postLink}.";"{item:$subject} has requested to crosspost your page {var:$postLink}."
"{item:$subject} has joined your page {item:$object}.";"{item:$subject} has joined your page {item:$object}."
"{item:$subject} has liked your page {item:$object}.";"{item:$subject} has liked your page {item:$object}."
"{item:$subject} has followed your page {item:$object}.";"{item:$subject} has followed your page {item:$object}."
"{item:$subject} has favourited your page {item:$object}.";"{item:$subject} has favourited your page {item:$object}."
