"Hourly Comments";"Hourly Comments"
"Hourly Favourite Report for ";"Hourly Favourite Report for "
"Hourly Favourites";"Hourly Favourites"
"Hourly Views Report for ";"Hourly Views Report for "
"Hourly Views";"Hourly Views"
"Your update message has been sent successfully.";"Your update message has been sent successfully."
"Invalid email format.";"Invalid email format."
"Invalid WebSite URL.";"Invalid WebSite URL."
"Invalid Facebook URL.";"Invalid Facebook URL."
"Invalid Linkedin URL.";"Invalid Linkedin URL."
"Invalid Twitter URL.";"Invalid Twitter URL."
"Invalid Instagram URL.";"Invalid Instagram URL."
"Invalid Pinterest URL.";"Invalid Pinterest URL."
"Group entry doesn't exist or not authorized to delete";"Group entry doesn't exist or not authorized to delete"
"Your group has been deleted successfully!";"Your group has been deleted successfully!"
"Group joined";"Group joined"
"Your invite request has been sent.";"Your invite request has been sent."
"Your invite request has been cancelled.";"Your invite request has been cancelled."
"Group left";"Group left"
"You have accepted the invite to the group %s";"You have accepted the invite to the group %s"
"Group invite accepted";"Group invite accepted"
"You have ignored the invite to the group %s";"You have ignored the invite to the group %s"
"Group invite rejected";"Group invite rejected"
"Group member removed.";"Group member removed."
"Group request approved";"Group request approved"
"Members invited";"Members invited"
"You have accepted the group link invitation request of your group %s";"You have accepted the group link invitation request of your group %s"
"Group link invitation accepted";"Group link invitation accepted"
"Photo added as Favourite successfully";"Photo added as Favourite successfully"
"Album added as Favourite successfully";"Album added as Favourite successfully"
"Photo Unfavourited successfully";"Photo Unfavourited successfully"
"Album Unfavourited successfully";"Album Unfavourited successfully"
"Add Group";"Add Group"
"Featured";"Featured"
"Sponsored";"Sponsored"
"Verified";"Verified"
"Hot";"Hot"
"Contact";"Contact"
"Join";"Join"
"Joined";"Joined"
"Requested";"Requested"
"Share This Group";"Share This Group"
"Likes";"Likes"
"Comments";"Comments"
"Views";"Views"
"Favourites";"Favourites"
"Like";"Like"
"Comment";"Comment"
"View";"View"
"Favourite";"Favourite"
"Follower";"Follower"
"Member";"Member"
"%s View";"%s View";"%s Views"
"%s Comment";"%s Comment";"%s Comments"
"%s Like";"%s Like";"%s Likes"
"%s Favourite";"%s Favourite";"%s Favourites"
"%s Follower";"%s Follower";"%s Followers"
"%s Member";"%s Member";"%s Members"
"Location";"Location"
"This is an online group";"This is an online group"
"Venue Name";"Venue Name"
"Address";"Address"
"Address 2";"Address 2"
"City";"City"
"State";"State"
"Zip";"Zip"
"Reset Location";"Reset Location"
"groups found.";"groups found."
"group found.";"group found."
"List View";"List View"
"Advanced List View";"Advanced List View"
"Grid View";"Grid View"
"Advanced Grid View";"Advanced Grid View"
"Plain Grid View";"Plain Grid View"
"Pinboard View";"Pinboard View"
"Map View";"Map View"
"%s view";"%s view";"%s views"
"%s comment";"%s comment";"%s comments"
"%s like";"%s like";"%s likes"
"%s favourite";"%s favourite";"%s favourites"
"%s follower";"%s follower";"%s followers"
"FEATURED";"FEATURED"
"SPONSORED";"SPONSORED"
"HOT";"HOT"
"by ";"by "
"There are no results that match your search. Please try again.";"There are no results that match your search. Please try again."
"Create New Associates Sub Group";"Create New Associates Sub Group"
"View More";"View More"
"Photo Albums";"Photo Albums"
"Add New Photos";"Add New Photos"
"Cancel Uploading";"Cancel Uploading"
"Please fill the red mark fields";"Please fill the red mark fields"
"Submitting Form ...";"Submitting Form ..."
"Edit Photo";"Edit Photo"
"Image Description";"Image Description"
"Manage Photos";"Manage Photos"
"People who added this group as Favourite";"People who added this group as Favourite"
"People who Followed this group";"People who Followed this group"
"YOU";"YOU"
"PERSONAL";"PERSONAL"
"People who Liked this group";"People who Liked this group"
"Advertise Group";"Advertise Group"
"Make your Group more popular inside and outside this social network by advertising it using the below mentioned effective ways.";"Make your Group more popular inside and outside this social network by advertising it using the below mentioned effective ways."
"Private Message";"Private Message"
"Invite your friends to like and follow your Group by sending them message in private.";"Invite your friends to like and follow your Group by sending them message in private."
"Share on Site";"Share on Site"
"Share your Group on this site with a beautiful ad to make it more popular among site members.";"Share your Group on this site with a beautiful ad to make it more popular among site members."
"Quick Share on Site";"Quick Share on Site"
"Share your Group on this site by making a quick post.";"Share your Group on this site by making a quick post."
"Tell a friend";"Tell a friend"
"Invite your friends to join your Group by sharing the importance of the Group with a small note.";"Invite your friends to join your Group by sharing the importance of the Group with a small note."
"Social Share";"Social Share"
"Share the post of your Group to other sites to gather more audience and members.";"Share the post of your Group to other sites to gather more audience and members."
"Send Updates";"Send Updates"
"Send updates to the members of your Group who have liked / followed or joined your Group.";"Send updates to the members of your Group who have liked / followed or joined your Group."
"Manage Announcements";"Manage Announcements"
"Here, you can create announcements to post them on the Group Profile. You can also edit and delete the announcements listed on this Group.";"Here, you can create announcements to post them on the Group Profile. You can also edit and delete the announcements listed on this Group."
"Post New Announcement";"Post New Announcement"
"%d announcements total";"%d announcements total"
"ID";"ID"
"Title";"Title"
"Creation Date";"Creation Date"
"Options";"Options"
"There are currently no announcements.";"There are currently no announcements."
"Transfer Ownership";"Transfer Ownership"
"Here you can transfer the ownership of this Group to some other site member. [Note: You cannot revert this action, so we suggest you to take this action only if you are pretty much sure about this.]";"Here you can transfer the ownership of this Group to some other site member. [Note: You cannot revert this action, so we suggest you to take this action only if you are pretty much sure about this.]"
"What are you planning?";"What are you planning?"
"Chnage Owner";"Chnage Owner"
"Add Groups to Crosspost";"Add Groups to Crosspost"
"Crossposting is a way to share status feed across multiple Groups. Crossposting can only happen between Groups that have added each other. You control which status post you want to crosspost.";"Crossposting is a way to share status feed across multiple Groups. Crossposting can only happen between Groups that have added each other. You control which status post you want to crosspost."
"Add or remove Groups here to manage your crossposting relationships.";"Add or remove Groups here to manage your crossposting relationships."
"This Group hasn't added yours";"This Group hasn't added yours"
"Copy to Clipboard";"Copy to Clipboard"
"Crosspost With";"Crosspost With"
"%s person liked this group";"%s person liked this group";"%s people liked this group"
"Add";"Add"
"Group Statstics";"Group Statstics"
"Hourly";"Hourly"
"Daily";"Daily"
"Weekly";"Weekly"
"Monthly";"Monthly"
"Delete Group";"Delete Group"
"View Group";"View Group"
"Category";"Category"
"UNAPPROVED";"UNAPPROVED"
"Start date must be less than end date.";"Start date must be less than end date."
"Background Photo";"Background Photo"
"style";"style"
"Design Views";"Design Views"
"Post Attribution";"Post Attribution"
"Overview";"Overview"
"seo";"seo"
"Operating Hours";"Operating Hours"
"Locations";"Locations"
"Category Based Profile Information";"Category Based Profile Information"
"Manage Apps";"Manage Apps"
"Insights & Reports";"Insights & Reports"
"Insights";"Insights"
"Reports";"Reports"
"Cross Post";"Cross Post"
"Manage Notifications";"Manage Notifications"
"Linked Groups";"Linked Groups"
"You can LInk your groups to Choose groups from auto suggest which you want to Link . You can find the list of Groups which are linked to your Group. You can unlink those Groups directly from here, without going to their view group.";"You can LInk your groups to Choose groups from auto suggest which you want to Link . You can find the list of Groups which are linked to your Group. You can unlink those Groups directly from here, without going to their view group."
"Link to Group";"Link to Group"
"Group Locations";"Group Locations"
"Here, you can add multiple locations to your Group. You can configure each location by entering the address, pincode, photos for each location, etc. You can also make any location as Primary location for your Group.";"Here, you can add multiple locations to your Group. You can configure each location by entering the address, pincode, photos for each location, etc. You can also make any location as Primary location for your Group."
"Add Location";"Add Location"
"Google Map Api key is not found. Please contact site administrators for more details.";"Google Map Api key is not found. Please contact site administrators for more details."
"Edit Location";"Edit Location"
"Delete Location";"Delete Location"
"Add Photos";"Add Photos"
"View Map";"View Map"
"Venue";"Venue"
"Address:";"Address:"
"Street Address:";"Street Address:"
"City:";"City:"
"Zipcode:";"Zipcode:"
"State:";"State:"
"Country:";"Country:"
"Manage Members";"Manage Members"
"This group lists all the members of your Group, you can search members, approve / disapprove, remove and block them.";"This group lists all the members of your Group, you can search members, approve / disapprove, remove and block them."
"This Group has ";"This Group has "
"%s member";"%s member";"%s members"
"Owner";"Owner"
"Remove Member";"Remove Member"
"Approve Request";"Approve Request"
"Reject Request";"Reject Request"
"Cancel Invite";"Cancel Invite"
"No members were found matching your selection.";"No members were found matching your selection."
"Personalize and Manage Your Group Apps";"Personalize and Manage Your Group Apps"
"There are many apps available for your Group, that you can use to personalize, configure and manage your Group. You can simply choose to enable or disable them from here as per your requirement of functionality.";"There are many apps available for your Group, that you can use to personalize, configure and manage your Group. You can simply choose to enable or disable them from here as per your requirement of functionality."
"Photos & Albums";"Photos & Albums"
"Add Photos and create Albums in your Group. Make it more attractive, informative and easy to connect with your audience.";"Add Photos and create Albums in your Group. Make it more attractive, informative and easy to connect with your audience."
"Services";"Services"
"in your Group.";"in your Group."
"Videos";"Videos"
"Videos can be very useful and helpful to advertise your Group. Since videos are easy to explain and showcase things, videos create a great impact on their viewer. Videos are also easy to remember and understand things.";"Videos can be very useful and helpful to advertise your Group. Since videos are easy to explain and showcase things, videos create a great impact on their viewer. Videos are also easy to remember and understand things."
"Music";"Music"
"Music is for not only for music lovers, but you can use it to increase the popularity of your Group too. Upload songs which your audience may like to listen and enjoy.";"Music is for not only for music lovers, but you can use it to increase the popularity of your Group too. Upload songs which your audience may like to listen and enjoy."
"Sell Something";"Sell Something"
"If you wish to sell your products, services, art, etc from your Group, then this feature will help you boost your sales. Instantly message from comments on such posts and increase your sales.";"If you wish to sell your products, services, art, etc from your Group, then this feature will help you boost your sales. Instantly message from comments on such posts and increase your sales."
"Add File";"Add File"
"Adding files to your group will help you upload your portfolio, details, artwork, services.";"Adding files to your group will help you upload your portfolio, details, artwork, services."
"You can add your group service by click on Add New Service link.";"You can add your group service by click on Add New Service link."
"Groups";"Groups"
"You can add your group group by click on Add New Group link.";"You can add your group group by click on Add New Group link."
"Designations";"Designations"
"Add Desination";"Add Desination"
"Group Members";"Group Members"
"Add Site Group Members";"Add Site Group Members"
"Add Non-Site Group";"Add Non-Site Group"
"Group Roles";"Group Roles"
"Everyone who works on your Group can have a different role depending on what they need to work on.";"Everyone who works on your Group can have a different role depending on what they need to work on."
"Existing Group Roles";"Existing Group Roles"
"Assign a New Group Role";"Assign a New Group Role"
"Jump to Section";"Jump to Section"
"Type a name or email";"Type a name or email"
"Are you sure want to delete this user?";"Are you sure want to delete this user?"
"Are you sure want to change the role of this user?";"Are you sure want to change the role of this user?"
"Group Reports";"Group Reports"
"Add a Button to Your Group";"Add a Button to Your Group"
"Preview";"Preview"
"Add a Button";"Add a Button"
"Step 1:";"Step 1:"
"Which button do you want people to see?";"Which button do you want people to see?"
"The button at the top of your Group helps people take an action. People see it on your Group and in search results when your Group appears. You can edit it any time.";"The button at the top of your Group helps people take an action. People see it on your Group and in search results when your Group appears. You can edit it any time."
"Book with you";"Book with you"
"Link to Website";"Link to Website"
"Group on your website where customers can book with you:";"Group on your website where customers can book with you:"
"Enter a URL";"Enter a URL"
"Send people to your booking website when they click the button on your Facebook Group.";"Send people to your booking website when they click the button on your Facebook Group."
"Book Now";"Book Now"
"Contact you";"Contact you"
"This button will make it easy for people to call you. Enter the phone number to be dialed when people click this button.";"This button will make it easy for people to call you. Enter the phone number to be dialed when people click this button."
"Add your phone number";"Add your phone number"
"The phone number that will be dialed when customers click your button";"The phone number that will be dialed when customers click your button"
"Call Now";"Call Now"
"What website would you like to send people to when they click this button?";"What website would you like to send people to when they click this button?"
"Add a website link";"Add a website link"
"Website Link";"Website Link"
"Send people to a website you choose.";"Send people to a website you choose."
"Contact Us";"Contact Us"
"This button will make it easy for people to message you.";"This button will make it easy for people to message you."
"You will receive messages from customers in the Messages section on your Profile";"You will receive messages from customers in the Messages section on your Profile"
"Send Message";"Send Message"
"This button will make it easy for people to call you.";"This button will make it easy for people to call you."
"Get Quote";"Get Quote"
"What email would you like people to contact when they click this button?";"What email would you like people to contact when they click this button?"
"Email Address";"Email Address"
"Add your email address";"Add your email address"
"Choose the email address that will be prefilled in an email when people click your button";"Choose the email address that will be prefilled in an email when people click your button"
"Send Email";"Send Email"
"Learn more about your business";"Learn more about your business"
"Watch Video";"Watch Video"
"Learn More";"Learn More"
"Shop with you or make a donation";"Shop with you or make a donation"
"Shop Now";"Shop Now"
"See Offers";"See Offers"
"Download your app or play your game";"Download your app or play your game"
"Use App";"Use App"
"Play Games";"Play Games"
"Join your community";"Join your community"
"Visit Group";"Visit Group"
"Step 1 of 2";"Step 1 of 2"
"Your Button";"Your Button"
"Configured";"Configured"
"Step 2:";"Step 2:"
"Where would you like this button to send people?";"Where would you like this button to send people?"
"When customers click your button, they will be directed to a place where they can take an action or find more information.";"When customers click your button, they will be directed to a place where they can take an action or find more information."
"Step 2 of 2";"Step 2 of 2"
"Finish";"Finish"
"Back";"Back"
"It's easy to set up. Just choose a Group category to get started.";"It's easy to set up. Just choose a Group category to get started."
"Get started by filling the details in the form below.";"Get started by filling the details in the form below."
"Get Started";"Get Started"
"Creating Group ...";"Creating Group ..."
"Tips";"Tips"
"Invalid Custom URL";"Invalid Custom URL"
"You have reached the limit of group creation. Please contact to the site administrator.";"You have reached the limit of group creation. Please contact to the site administrator."
"by";"by"
"Location:";"Location:"
"You have no friends you can invite.";"You have no friends you can invite."
"View Phone No";"View Phone No"
"Visit Website";"Visit Website"
"in";"in"
"Edit Group";"Edit Group"
"%1$s is want you to link your group %2$s";"%1$s is want you to link your group %2$s"
"Accept";"Accept"
"Declined";"Declined"
"Share This ";"Share This "
"Nobody has created an album yet.";"Nobody has created an album yet."
"in ";"in "
"%s <span>photo</span>";"%s <span>photo</span>";"%s <span>photos</span>"
"Upload Cover Photo";"Upload Cover Photo"
"Take Photo";"Take Photo"
"Change Cover Photo";"Change Cover Photo"
"Add Cover Photo";"Add Cover Photo"
"Remove Cover Photo";"Remove Cover Photo"
"Untitled";"Untitled"
"Added %1$s";"Added %1$s"
"%s photo";"%s photo";"%s photos"
"%s Photo";"%s Photo";"%s Photos"
"Album Info";"Album Info"
"Photos";"Photos"
"Discussion";"Discussion"
"Add More Photos";"Add More Photos"
"Edit Settings";"Edit Settings"
"Edit Photos";"Edit Photos"
"Delete Album";"Delete Album"
"By";"By"
"No description found.";"No description found."
"Click to Take Cover Photo";"Click to Take Cover Photo"
"Take Cover Photo";"Take Cover Photo"
"Select a cover photo";"Select a cover photo"
"Groups Home";"Groups Home"
"Browse Groups";"Browse Groups"
"albums found.";"albums found."
"There are currently no albums.";"There are currently no albums."
"Groups";"Groups"
"More +";"More +"
"Show Advanced Settings";"Show Advanced Settings"
"Hide Advanced Settings";"Hide Advanced Settings"
"All Categories";"All Categories"
"See All";"See All"
"%s Group";"%s Group";"%s Groups"
"Categories";"Categories"
"%s group";"%s group";"%s groups"
"No groups in this  category.";"No groups in this  category."
"Be the first to %1$spost%2$s one in this category!";"Be the first to %1$spost%2$s one in this category!"
"Favorited";"Favorited"
"Add to Favourite";"Add to Favourite"
"Follow";"Follow"
"Unfollow";"Unfollow"
"Unlike";"Unlike"
"No categories found.";"No categories found."
"Basic Info";"Basic Info"
"Created by";"Created by"
"Created on";"Created on"
"Stats";"Stats"
"<b>%s</b> Like";"<b>%s</b> Like";"<b>%s</b> Likes"
"<b>%s</b> Comment";"<b>%s</b> Comment";"<b>%s</b> Comments"
"<b>%s</b> View";"<b>%s</b> View";"<b>%s</b> Views"
"<b>%s</b> Favourite";"<b>%s</b> Favourite";"<b>%s</b> Favourites"
"<b>%s</b> Follower";"<b>%s</b> Follower";"<b>%s</b> Followers"
"Tags";"Tags"
"Other Info";"Other Info"
"Contact Information";"Contact Information"
"facebook.com";"facebook.com"
"twitter.com";"twitter.com"
"linkedin.com";"linkedin.com"
"instagram.com";"instagram.com"
"pinterest.com";"pinterest.com"
"Details";"Details"
"Change Overview";"Change Overview"
"Add Overview";"Add Overview"
"There is currently no overview.";"There is currently no overview."
"Open";"Open"
"Çlosed";"Çlosed"
"Upload Profile Photo";"Upload Profile Photo"
"Upload Photo";"Upload Photo"
"Message Owner";"Message Owner"
"Reposition";"Reposition"
"Change Photo";"Change Photo"
"Click to Take Photo";"Click to Take Photo"
"Select a photo";"Select a photo"
"Drag to Reposition";"Drag to Reposition"
"Locked Group";"Locked Group"
"Seems you enter wrong password";"Seems you enter wrong password"
"click here";"click here"
"to enter password again.";"to enter password again."
"Enter Password For:";"Enter Password For:"
"Enter Password";"Enter Password"
"You need to write something!";"You need to write something!"
"Add Tag";"Add Tag"
"Type a tag or select a name from the list.";"Type a tag or select a name from the list."
"Open image in image viewer";"Open image in image viewer"
"Photo %1$s of %2$s";"Photo %1$s of %2$s"
"in %1$s";"in %1$s"
"Tagged";"Tagged"
"Make Profile Photo";"Make Profile Photo"
"Edit Button";"Edit Button"
"Delete Button";"Delete Button"
"Statistics";"Statistics"
"Search Members";"Search Members"
"This group has %1$s member.";"This group has %1$s member.";"This group has %1$s members."
"This group has %1$s member that matched the query ""%2$s"".";"This group has %1$s member that matched the query ""%2$s"".";"This group has %1$s members that matched the query ""%2$s""."
"See Waiting";"See Waiting"
"This group has %s member waiting for approval or waiting for an invite response.";"This group has %s member waiting for approval or waiting for an invite response.";"This group has %s members waiting for approval or waiting for an invite response."
"View all approved members";"View all approved members"
"Search";"Search"
"Recently Created";"Recently Created"
"Most Liked";"Most Liked"
"Most Viewed";"Most Viewed"
"Most Commented";"Most Commented"
"Add New Album";"Add New Album"
"No albums were found matching your search criteria.";"No albums were found matching your search criteria."
"People Who Liked";"People Who Liked"
"People Who Favourited";"People Who Favourited"
"People Who Followed";"People Who Followed"
"Sorry, no results matching your search criteria were found.";"Sorry, no results matching your search criteria were found."
"Sort By: ";"Sort By: "
"Anything in here will be replaced on browsers that support the canvas element";"Anything in here will be replaced on browsers that support the canvas element"
"See All Tags";"See All Tags"
"{item:$subject} posted a new video in group {item:$object}:";"{item:$subject} posted a new video in group {item:$object}:"
"{item:$subject} created a new group:";"{item:$subject} created a new group:"
"{item:$subject} has joined a group {item:$object}:";"{item:$subject} has joined a group {item:$object}:"
"{item:$subject} has liked a group {item:$object}:";"{item:$subject} has liked a group {item:$object}:"
"{item:$subject} has followed a group {item:$object}:";"{item:$subject} has followed a group {item:$object}:"
"{item:$subject} marked a group {item:$object} as Favourite:";"{item:$subject} marked a group {item:$object} as Favourite:"
"{item:$subject} has added a new {var:$albumlink} in the group {var:$groupname}:";"{item:$subject} has added a new {var:$albumlink} in the group {var:$groupname}:"
"{item:$subject} has added {var:$count} photo(s) to the album {item:$object} in group {var:$groupname}:";"{item:$subject} has added {var:$count} photo(s) to the album {item:$object} in group {var:$groupname}:"
"{item:$subject} has liked {var:$albumlink} of the group {var:$groupname}:";"{item:$subject} has liked {var:$albumlink} of the group {var:$groupname}:"
"{item:$subject} has liked {var:$photolink} of the group {var:$groupname}:";"{item:$subject} has liked {var:$photolink} of the group {var:$groupname}:"
"{item:$subject} has a new cover photo:";"{item:$subject} has a new cover photo:"
"{item:$subject} has a new profile photo:";"{item:$subject} has a new profile photo:"
"{item:$subject} has commented on the group {item:$object}:";"{item:$subject} has commented on the group {item:$object}:"
"{item:$subject} has commented on group''s photo album {item:$object}:";"{item:$subject} has commented on group''s photo album {item:$object}:"
"{item:$subject} has commented on group''s photo {item:$object}:";"{item:$subject} has commented on group''s photo {item:$object}:"
"{item:$subject} is want to link your group {item:$object}.";"{item:$subject} is want to link your group {item:$object}."
"{item:$subject} has been approved your linking request of group {item:$object}.";"{item:$subject} has been approved your linking request of group {item:$object}."
"{item:$subject} has been rejected your linking request of group {item:$object}.";"{item:$subject} has been rejected your linking request of group {item:$object}."
"{item:$subject} has requested to join the group {item:$object}.";"{item:$subject} has requested to join the group {item:$object}."
"{item:$subject} has invited you to the group {item:$object}.";"{item:$subject} has invited you to the group {item:$object}."
"{item:$subject} has made you {var:$roletitle} of group {item:$object}.";"{item:$subject} has made you {var:$roletitle} of group {item:$object}."
"{item:$subject} has approved your crosspost group request {var:$postLink}.";"{item:$subject} has approved your crosspost group request {var:$postLink}."
"{item:$subject} has requested to crosspost your group {var:$postLink}.";"{item:$subject} has requested to crosspost your group {var:$postLink}."
"{item:$subject} has joined your group {item:$object}.";"{item:$subject} has joined your group {item:$object}."
"{item:$subject} has liked your group {item:$object}.";"{item:$subject} has liked your group {item:$object}."
"{item:$subject} has followed your group {item:$object}.";"{item:$subject} has followed your group {item:$object}."
"{item:$subject} has favourited your group {item:$object}.";"{item:$subject} has favourited your group {item:$object}."
"Your group {item:$object} has been approved.";"Your group {item:$object} has been approved."
"Your group {item:$object} has been disapproved.";"Your group {item:$object} has been disapproved."
"New group {item:$object} has been created and is waiting for admin approval.";"New group {item:$object} has been created and is waiting for admin approval."
"Your group {item:$object} has been created and is waiting for admin approval.";"Your group {item:$object} has been created and is waiting for admin approval."
"{item:$subject} has joined your joined group {item:$object}.";"{item:$subject} has joined your joined group {item:$object}."
"{item:$subject} likes your joined group {item:$object}.";"{item:$subject} likes your joined group {item:$object}."
"{item:$subject} has created new photo album {item:$object} in your joined group {var:$grouplink}.";"{item:$subject} has created new photo album {item:$object} in your joined group {var:$grouplink}."
"{item:$subject} has uploaded photo(s) in album {item:$object} in your joined group {var:$grouplink}.";"{item:$subject} has uploaded photo(s) in album {item:$object} in your joined group {var:$grouplink}."
"Name of the group {var:$old_group_title} you joined is changed to {item:$object}.";"Name of the group {var:$old_group_title} you joined is changed to {item:$object}."
"{item:$subject} likes your followed group {item:$object}.";"{item:$subject} likes your followed group {item:$object}."
"{item:$subject} has joined your followed group {item:$object}.";"{item:$subject} has joined your followed group {item:$object}."
"{item:$subject} has created new photo album {item:$object} in your followed group {var:$grouplink}.";"{item:$subject} has created new photo album {item:$object} in your followed group {var:$grouplink}."
"{item:$subject} has uploaded photo(s) in album {item:$object} in your followed group {var:$grouplink}.";"{item:$subject} has uploaded photo(s) in album {item:$object} in your followed group {var:$grouplink}."
"Name of the group {var:$old_group_title} you followed is changed to {item:$object}.";"Name of the group {var:$old_group_title} you followed is changed to {item:$object}."
"Name of the group {var:$old_group_title} you favourited is changed to {item:$object}.";"Name of the group {var:$old_group_title} you favourited is changed to {item:$object}."
"ADMIN_ACTIVITY_TYPE_COMMENT_SESGROUP_ALBUM";"When a user (subject) comment on another user’s (object) group album."
"ADMIN_ACTIVITY_TYPE_COMMENT_SESGROUP_GROUP";"When a user (subject) comment on another user’s (object) Group."
"ADMIN_ACTIVITY_TYPE_COMMENT_SESGROUP_PHOTO";"When a user (subject) comment on another user’s (object) group album photo."
"ADMIN_ACTIVITY_TYPE_SESGROUP_ALBUM_CREATE";"When a user (subject) creates an album in Group (object)."
"ADMIN_ACTIVITY_TYPE_SESGROUP_ALBUM_LIKE";"When a user (subject) likes another user’s (object) Group’s album."
"ADMIN_ACTIVITY_TYPE_SESGROUP_ALBUM_PHOTO_NEW";"When a user (subject) uploads photo to an album in Group (object)."
"ADMIN_ACTIVITY_TYPE_SESGROUP_GROUP_COVERPHOTO";"When new cover photo is uploaded to a Group (subject)."
