"Choose photos on your computer to add to this album.";"Choose photos on your computer to add to this album."
"Choose Album";"Choose Album"
"Drag & Drop";"Drag & Drop"
"From URL";"From URL"
"Multi Upload";"Multi Upload"
"Drag & Drop Photos Here";"Drag & Drop Photos Here"
"Claim For Document";"Claim For Document"
"Enter Document Title";"Enter Document Title"
"Your Name";"Your Name"
"Your Email";"Your Email"
"Contact Number";"Contact Number"
"Reason For Claim";"Reason For Claim"
"Write New Entry";"Write New Entry"
"All Reviews";"All Reviews"
"Recommended Only";"Recommended Only"
"Compose your new document entry below, then click ""Post Entry"" to publish the entry to your document.";"Compose your new document entry below, then click ""Post Entry"" to publish the entry to your document."
"Custom Url";"Custom Url"
"Category";"Category"
"2nd-level Category";"2nd-level Category"
"3rd-level Category";"3rd-level Category"
"Upload photos";"Upload photos"
"Main Photo";"Main Photo"
"Document Description";"Document Description"
"Document Layout";"Document Layout"
"Set Your Document Template";"Set Your Document Template"
"Who may see this document entry?";"Who may see this document entry?"
"Who may post comments on this document entry?";"Who may post comments on this document entry?"
"Comment Privacy";"Comment Privacy"
"Privacy";"Privacy"
"Status";"Status"
"Post Entry";"Post Entry"
"Video Uploads";"Video Uploads"
"Who may upload videos to this document?";"Who may upload videos to this document?"
"Music Uploads";"Music Uploads"
"Who may upload musics to this document?";"Who may upload musics to this document?"
"If this entry is published, it cannot be switched back to draft mode.";"If this entry is published, it cannot be switched back to draft mode."
"Delete Entry";"Delete Entry"
"Are you sure you want to delete this document entry?";"Are you sure you want to delete this document entry?"
"Edit Document Entry";"Edit Document Entry"
"Edit your entry below, then click ""Save Changes"" to publish the entry on your document.";"Edit your entry below, then click ""Save Changes"" to publish the entry on your document."
"Custom Fields Entry";"Custom Fields Entry"
"Edit custom fields below, then click ""Post Form"" to publish the entry on your document.";"Edit custom fields below, then click ""Post Form"" to publish the entry on your document."
"Choose the location.";"Choose the location."
"Add Location";"Add Location"
"Edit Location";"Edit Location"
"Search Documents";"Search Documents"
"Browse By";"Browse By"
"Only Documents With Photos";"Only Documents With Photos"
"Document Styles";"Document Styles"
"Subscribe";"Subscribe"
"Unsubscribe";"Unsubscribe"
"Edit Review";"Edit Review"
"Delete Review";"Delete Review"
"Back To Document";"Back To Document"
"Cancel Uploading";"Cancel Uploading"
"Please fill the red mark fields";"Please fill the red mark fields"
"Submitting Form ...";"Submitting Form ..."
"Edit Photo";"Edit Photo"
"Image Description";"Image Description"
"Photo Albums";"Photo Albums"
"View More";"View More"
"%s view";"%s view";"%s views"
"%s comment";"%s comment";"%s comments"
"%s like";"%s like";"%s likes"
"%s document";"%s document";"%s documents"
"%s favourite";"%s favourite";"%s favourites"
"%s rating";"%s rating";"%s ratings"
"%s photo";"%s photo";"%s photos"
"Albums";"Albums"
"Document Roles";"Document Roles"
"Contact Information";"Contact Information"
"Below, you can add admins to your document who all will be able to do anything on your document as you do including editing, creating sub document, etc.";"Below, you can add admins to your document who all will be able to do anything on your document as you do including editing, creating sub document, etc."
"Type Member Name";"Type Member Name"
"Add Another Member";"Add Another Member"
"Save Admin";"Add Admin"
"Admins";"Admins"
"And so when Rihanna, in the middle of soaking up the sun on her swan float — a required activity for all celebrities — realized that she was losing her balance, her priorities were clear. RiRi gloriously emerged like Aphrodite from the water, wine glass in hand.";"Here, you can see a list of admins added by you for this document."
"Design 1";"Design 1"
"Design 2";"Design 2"
"Design 3";"Design 3"
"Design 4";"Design 4"
"View Document";"View Document"
"Delete Document";"Delete Document"
"FEATURED";"FEATURED"
"SPONSORED";"SPONSORED"
"VERIFIED";"VERIFIED"
"Location";"Location"
"Name";"Name"
"Enter a location";"Enter a location"
"Edocuments";"Edocuments"
"You have already uploaded the maximum number of entries allowed.";"You have already uploaded the maximum number of entries allowed."
"If you would like to upload a new entry, please <a href=""%1$s"">delete</a> an old one first.";"If you would like to upload a new entry, please <a href=""%1$s"">delete</a> an old one first."
"Twitter";"Twitter"
"Pinterest";"Pinterest"
"by";"by"
"Read More...";"Read More..."
"Edit Document";"Edit Document"
"Start Time";"Start Time"
"Document Schedule date is in the past. Please enter an document scheduled date greater than or equal to today\'s date.'";"Document Schedule date is in the past. Please enter an document scheduled date greater than or equal to today\'s date.'"
"Edit Thumbnail";"Edit Thumbnail"
"Read More";"Read More"
"Share Review";"Share Review"
"Description";"Description"
"documents found.";"documents found."
"document found.";"document found."
"List View";"List View"
"Advanced List View";"Advanced List View"
"Grid View";"Grid View"
"Advanced Grid View";"Advanced Grid View"
"Super Advanced Grid View";"Super Advanced Grid View"
"Pinboard View";"Pinboard View"
" by ";" by "
"Nobody has posted a document with that criteria.";"Nobody has posted a document with that criteria."
"Be the first to %1$spost%2$s one";"Be the first to %1$spost%2$s one"
"There are currently no %s";"There are currently no %s"
"%1$spost%2$s one!";"%1$spost%2$s one!"
"Post New Video";"Post New Video"
"Nobody has created a document yet.";"Nobody has created a document yet."
"Category:";"Category:"
"click to rate";"click to rate"
"terrible";"terrible"
"poor";"poor"
"average";"average"
"very good";"very good"
"excellent";"excellent"
"Overall Rating";"Overall Rating"
"Share";"Share"
"Share This %s";"Share This %s"
"Private Message";"Private Message"
"Share on Site";"Share on Site"
"Quick Share on Site";"Quick Share on Site"
"Upload Cover Photo";"Upload Cover Photo"
"Take Photo";"Take Photo"
"Add Cover Photo";"Add Cover Photo"
"Change Cover Photo";"Change Cover Photo"
"Remove Cover Photo";"Remove Cover Photo"
"Added %1$s";"Added %1$s"
"Album Info";"Album Info"
"Discussion";"Discussion"
"Photos";"Photos"
"Options";"Options"
"Add More Photos";"Add More Photos"
"Edit Settings";"Edit Settings"
"By";"By"
"No description found.";"No description found."
"Click to Take Cover Photo";"Click to Take Cover Photo"
"Take Cover Photo""";"Take Cover Photo"""
"Select a cover photo";"Select a cover photo"
"No category found.";"No category found."
"Contact Email";"Contact Email"
"Contact Phone Number";"Contact Phone Number"
"Website URL";"Website URL"
"Facebook URL";"Facebook URL"
"Write a Review";"Write a Review"
"about";"about"
"Pros: ";"Pros: "
"Cons: ";"Cons: "
"Description: ";"Description: "
"Continue Reading";"Continue Reading"
"No review have been posted in this document yet.";"No review have been posted in this document yet."
"Share it";"Share it"
"SHARE ON FACEBOOK";"SHARE ON FACEBOOK"
" SHARE ON TWITTER";" SHARE ON TWITTER"
" PIN THIS POST";" PIN THIS POST"
"Featured";"Featured"
"Verified";"Verified"
"For ";"For "
"Continue Reading »";"Continue Reading »"
"No review have been posted yet.";"No review have been posted yet."
"Nobody has created an document yet.";"Nobody has created an document yet."
"Be the first to %1$screate%2$s one!";"Be the first to %1$screate%2$s one!"
"Categories";"Categories"
"No document in this  category.";"No document in this  category."
"Be the first to %1$spost%2$s one in this category!";"Be the first to %1$spost%2$s one in this category!"
"Claim New Document";"Claim New Document"
"Your Claim Requests";"Your Claim Requests"
"Document Owner: <a href="""">admin</a>";"Document Owner: <a href="""">admin</a>"
"Previous";"Previous"
"Next";"Next"
"Add Tag";"Add Tag"
"Type a tag or select a name from the list.";"Type a tag or select a name from the list."
"Open image in image viewer";"Open image in image viewer"
"Photo %1$s of %2$s";"Photo %1$s of %2$s"
"in %1$s";"in %1$s"
"Tagged";"Tagged"
"Make Profile Photo";"Make Profile Photo"
"Posted";"Posted"
"Add New Album";"Add New Album"
"%s album found";"%s album found";"%s albums found"
"Manage Photos";"Manage Photos"
"%s <span>photo</span>";"%s <span>photo</span>";"%s <span>photos</span>"
"Reviews";"Reviews"
"Summary";"Summary"
"For";"For"
"See All Tags";"See All Tags"
"Anything in here will be replaced on browsers that support the canvas element";"Anything in here will be replaced on browsers that support the canvas element"
"Total Document:";"Total Document:"
"<i>Posted by -</i>";"<i>Posted by -</i>"
"<i>on - </i>";"<i>on - </i>"
"<i>Filed in - </i>";"<i>Filed in - </i>"
"Create Sub Document";"Create Sub Document"
"Dashboard";"Dashboard"
"Delete This Document";"Delete This Document"
"Post Comment";"Post Comment"
"ITEM_TYPE_EDOCUMENT_ALBUM";"Document Albums"
"ITEM_TYPE_EDOCUMENT_DOCUMENT";"Documents"
"ITEM_TYPE_EDOCUMENT_REVIEW";"Document Reviews"
"ADMIN_ACTIVITY_TYPE_DOCUMENT_NEW";"When a user (subject) posts a new document entry (object)."
"ADMIN_ACTIVITY_TYPE_COMMENT_DOCUMENT";"When a user (subject) comments on another user's (object) document entries."
"_ACTIVITY_ACTIONTYPE_DOCUMENT_NEW";"New document entries"
"_ACTIVITY_ACTIONTYPE_COMMENT_DOCUMENT";"Comments on your Document"
"ACTIVITY_TYPE_COMMENTED_DOCUMENT";"When someone comments on a document I commented on."
"ACTIVITY_TYPE_COMMENT_DOCUMENT";"When someone comments on one of my document entries."
"ACTIVITY_TYPE_LIKED_DOCUMENT";"When someone comments on a document entry I liked."
"ACTIVITY_TYPE_LIKE_DOCUMENT";"When someone likes one of my document entries."
"ACTIVITY_TYPE_DOCUMENT_NEW";"When a new document entry is posted."
"ACTIVITY_TYPE_DOCUMENT_SUBSCRIBED_NEW";"When a new document entry is posted by a member you have subscribed to."
"{item:$subject} wrote a new document entry:";"{item:$subject} wrote a new document entry:"
"{item:$subject} commented on {item:$owner}'s {item:$object:document entry}: {body:$body}";"{item:$subject} commented on {item:$owner}'s {item:$object:document entry}: {body:$body}"
"ITEM_TYPE_DOCUMENT";"Document Entries"
"{item:$subject} has posted a new document entry: {item:$object}.";"{item:$subject} has posted a new document entry: {item:$object}."
"Are you sure you want to delete this document entry?";"Are you sure you want to delete this document entry?"
"Recent Entries";"Recent Entries"
"Tags";"Tags"
"_EMAIL_NOTIFY_EDOCUMENT_SUBSCRIBED_NEW_TITLE";"Document Subscription"
"_EMAIL_NOTIFY_EDOCUMENT_SUBSCRIBED_NEW_DESCRIPTION";"This email is sent to someone when a document entry is posted by a member to whom they have subscribed."
"_EMAIL_NOTIFY_EDOCUMENT_SUBSCRIBED_NEW_SUBJECT";"[sender_title] posted a new document entry: [object_title]"
"_EMAIL_NOTIFY_EDOCUMENT_SUBSCRIBED_NEW_BODY";"[header]

[sender_title] has posted a new document entry: [object_title].
Please click the following link to view it:

http://[host][object_link]

[footer]"
"_EMAIL_EDOCUMENT_DOCUMENT_OWNER_CLAIM_TITLE";"SES - Documents Sharing - Claim Request to Document Owner"
"_EMAIL_EDOCUMENT_DOCUMENT_OWNER_CLAIM_DESCRIPTION";"This email is sent to the document owner when a member claim their document."
"_EMAIL_EDOCUMENT_DOCUMENT_OWNER_CLAIM_SUBJECT";"A member has claimed your document."
"_EMAIL_EDOCUMENT_DOCUMENT_OWNER_CLAIM_BODY";"[header]

[sender_title] has sent you a message using the Claim For Document document:"
"_EMAIL_EDOCUMENT_SITE_OWNER_FOR_CLAIM_TITLE";"SES - Documents Sharing - Claim Request to Site Owner"
"_EMAIL_EDOCUMENT_SITE_OWNER_FOR_CLAIM_DESCRIPTION";"This email is sent to site owners to take action on claim request for document."
"_EMAIL_EDOCUMENT_SITE_OWNER_FOR_CLAIM_SUBJECT";"A member has claimed a document."
"_EMAIL_EDOCUMENT_SITE_OWNER_FOR_CLAIM_BODY";"[header]

[sender_title] has sent you a message to take action on the claim request for document:

[message]

[footer]"
"_EMAIL_EDOCUMENT_CLAIM_OWNER_APPROVE_TITLE";"SES - Documents Sharing - Claim Approval to Document Owner"
"_EMAIL_EDOCUMENT_CLAIM_OWNER_APPROVE_DESCRIPTION";"This email is sent to the document owner when site admin approve the claim request of document."
"_EMAIL_EDOCUMENT_CLAIM_OWNER_APPROVE_SUBJECT";"Site owner has approved your claim request for the document."
"_EMAIL_EDOCUMENT_CLAIM_OWNER_APPROVE_BODY";"[header]

[sender_title] has sent you a message for approval of the claim:

[message]

[footer]"
"_EMAIL_EDOCUMENT_DOCUMENT_OWNER_APPROVE_TITLE";"SES - Documents Sharing - Claim Approval to Document Owner"
"_EMAIL_EDOCUMENT_DOCUMENT_OWNER_APPROVE_DESCRIPTION";"This email is sent to the document owner when site admin approve the claim request of document."
"_EMAIL_EDOCUMENT_DOCUMENT_OWNER_APPROVE_SUBJECT";"Site owner has approved your claim request for the document."
"_EMAIL_EDOCUMENT_DOCUMENT_OWNER_APPROVE_BODY";"[header]

[sender_title] has sent you a message for approval of the claim:

[message]

[footer]"
"_EMAIL_EDOCUMENT_CLAIM_OWNER_REQUEST_CANCEL_TITLE";"SES - Documents Sharing - Claim Rejection to Claimer"
"_EMAIL_EDOCUMENT_CLAIM_OWNER_REQUEST_CANCEL_DESCRIPTION";"This email is sent to the claimer when site admin rejects the claim request of document."
"_EMAIL_EDOCUMENT_CLAIM_OWNER_REQUEST_CANCEL_SUBJECT";"Site owner has rejected your claim request for the document."
"_EMAIL_EDOCUMENT_CLAIM_OWNER_REQUEST_CANCEL_BODY";"[header]

[sender_title] has sent you a message for rejection of the claim:

[message]

[footer]"
"Document Home";"Document Home"
"Browse Documents";"Browse Documents"
"My Documents";"My Documents"
"Write New Document";"Write New Document"
"Documents";"Documents"
"Everyone's Documents";"Everyone's Documents"
"Only My Friend's Documents";"Only My Friend's Documents"
"Document Reviews";"Document Reviews"
"Document Schedule date is in the past. Please enter an document scheduled date greater than or equal to today's date.";"Document Schedule date is in the past. Please enter an document scheduled date greater than or equal to today's date."
"Share This Document";"Share This Document"
"Documents Home";"Documents Home"
"Recent Documents";"Recent Documents"
"Popular Documents";"Popular Documents"
"Recommend Document";"Recommend Document"
"Documents Created";"Documents Created"
"Explore Popular Documents";"Explore Popular Documents"
"Verified Document";"Verified Document"
"Most Commented Documents";"Most Commented Documents"
"Document of the Day";"Document of the Day"
"Most Favourite Documents";"Most Favourite Documents"
"Most Read Documents";"Most Read Documents"
"%s DOCUMENT";"%s DOCUMENT";"%s DOCUMENTS"
"Sponsored Document Posts";"Sponsored Document Posts"
"_ACTIVITY_ACTIONTYPE_COMMENT_EDOCUMENT";"Comments on your Documents"
"_ACTIVITY_ACTIONTYPE_EDOCUMENT_DOCUMENT_FAVOURITE";"Marking Documents as favorite"
"_ACTIVITY_ACTIONTYPE_EDOCUMENT_DOCUMENT_LIKE";"Liking document"
"_ACTIVITY_ACTIONTYPE_EDOCUMENT_ALBUM_LIKE";"Liking document photo"
"_ACTIVITY_ACTIONTYPE_EDOCUMENT_PHOTO_LIKE";"Liking document album photo"
"_ACTIVITY_ACTIONTYPE_EDOCUMENT_NEW";"New document enteries"
"ACTIVITY_TYPE_EDOCUMENT_CLAIM_APPROVE";"When your claim for a document is approved."
"ACTIVITY_TYPE_EDOCUMENT_CLAIM_DECLINED";"When your claim for a document is declined."
"ACTIVITY_TYPE_EDOCUMENT_OWNER_INFORMED";"When someone's claim on your document is approved."
"ACTIVITY_TYPE_EDOCUMENT_SUBSCRIBED_NEW";"When a new document entry is posted by a member you have subscribed to."
"ACTIVITY_TYPE_SESUSER_CLAIM_DOCUMENT";"When someone claims your document."
"ADMIN_ACTIVITY_TYPE_EDOCUMENT_NEW";"When a new document entry is posted."
"ADMIN_ACTIVITY_TYPE_COMMENT_EDOCUMENT";"When a user (subject) comments on another user's (object) document."
"ADMIN_ACTIVITY_TYPE_EDOCUMENT_DOCUMENT_FAVOURITE";"When a user (subject) mark another user's (object) document as favourite."
"ADMIN_ACTIVITY_TYPE_EDOCUMENT_DOCUMENT_LIKE";"When a user (subject) likes another user's (object) document."
"ADMIN_ACTIVITY_TYPE_EDOCUMENT_ALBUM_LIKE";"When a user (subject) likes another user's (object) document's album."
"ADMIN_ACTIVITY_TYPE_EDOCUMENT_PHOTO_LIKE";"When a user (subject) likes another user's (object) document album's photo."
"SES - Documents Sharing Plugin";"Documents Sharing Plugin"


# EDOCUMENT_EMAIL_DOCUMENT
"_EMAIL_EDOCUMENT_EMAIL_DOCUMENT_TITLE";"Email Document"
"_EMAIL_EDOCUMENT_EMAIL_DOCUMENT_DESCRIPTION";"This is the email that sent to a receiver when someone send."
"_EMAIL_EDOCUMENT_EMAIL_DOCUMENT_SUBJECT";"[subject]"
"_EMAIL_EDOCUMENT_EMAIL_DOCUMENT_BODY";"[header]

[message]

[document_link]

[footer]"


# notify_edocument_adminapproval
"_EMAIL_NOTIFY_EDOCUMENT_ADMINAPPROVAL_TITLE";"SES - Document Sharing - New Document and waiting for approval notification"
"_EMAIL_NOTIFY_EDOCUMENT_ADMINAPPROVAL_DESCRIPTION";"This email will be sent to the admin for approving new Document on the website."
"_EMAIL_NOTIFY_EDOCUMENT_ADMINAPPROVAL_SUBJECT";"[sender_title] has create a new Document and is waiting for approval."
"_EMAIL_NOTIFY_EDOCUMENT_ADMINAPPROVAL_BODY";"[header]

Congratulations, [sender_title] has created a new Document on your website. Please take action to approve or disapprove that:

http://[host][object_link]


To visit the Document, click here: http://[host][object_link]

[footer]"

# notify_edocument_documentsentforapproval
"_EMAIL_NOTIFY_EDOCUMENT_DOCUMENTSENTFORAPPROVAL_TITLE";"SES - Document Sharing - Document sent for Approval"
"_EMAIL_NOTIFY_EDOCUMENT_DOCUMENTSENTFORAPPROVAL_DESCRIPTION";"This email will be sent to member when their Document is sent to admin for approval."
"_EMAIL_NOTIFY_EDOCUMENT_DOCUMENTSENTFORAPPROVAL_SUBJECT";"Document has been sent for approval"
"_EMAIL_NOTIFY_EDOCUMENT_DOCUMENTSENTFORAPPROVAL_BODY";"[header]

Your Document '[document_title]' has been sent to administrator for its approval. You will be notified with its status (approved / disapproved) when admin take any action on it.

http://[host][object_link]

[footer]"

# notify_edocument_approvedbyadmin
"_EMAIL_NOTIFY_EDOCUMENT_APPROVEDBYADMIN_TITLE";"SES - Document Sharing - Document is Approved"
"_EMAIL_NOTIFY_EDOCUMENT_APPROVEDBYADMIN_DESCRIPTION";"This email will be sent to member when their Document gets approved."
"_EMAIL_NOTIFY_EDOCUMENT_APPROVEDBYADMIN_SUBJECT";"Congratulations your Document has been approved."
"_EMAIL_NOTIFY_EDOCUMENT_APPROVEDBYADMIN_BODY";"[header]

Congratulations '[documentowner_title]'!!! Your Document '[document_title]' has been approved by the administrator. Click on the following link to view your Document:

http://[host][object_link]

[footer]"


# notify_edocument_disapprovedbyadmin
"_EMAIL_NOTIFY_EDOCUMENT_DISAPPROVEDBYADMIN_TITLE";"SES - Document Sharing - Document is Disapproved"
"_EMAIL_NOTIFY_EDOCUMENT_DISAPPROVEDBYADMIN_DESCRIPTION";"This email will be sent to member when their Document gets disapproved."
"_EMAIL_NOTIFY_EDOCUMENT_DISAPPROVEDBYADMIN_SUBJECT";"Your Document has been disapproved."
"_EMAIL_NOTIFY_EDOCUMENT_DISAPPROVEDBYADMIN_BODY";"[header]

Sorry '[documentowner_title]'!!! Your Document '[document_title]' has been disapproved by the administrator.

http://[host][object_link]

[footer]"
