"Nobody has posted a recipe with that criteria.";"Nobody has posted a recipe with that criteria."
"Be the first to %1$spost%2$s one";"Be the first to %1$spost%2$s one"
"There are currently no %s";"There are currently no %s"
"%1$spost%2$s one!";"%1$spost%2$s one!"
"Post New Video";"Post New Video"
"Nobody has created a recipe yet.";"Nobody has created a recipe yet."
"Category:";"Category:"
"click to rate";"click to rate"
"terrible";"terrible"
"poor";"poor"
"average";"average"
"very good";"very good"
"excellent";"excellent"
"Overall Rating";"Overall Rating"
"Share";"Share"
"Share This %s";"Share This %s"
"Private Message";"Private Message"
"Share on Site";"Share on Site"
"Quick Share on Site";"Quick Share on Site"
"Upload Cover Photo";"Upload Cover Photo"
"Take Photo";"Take Photo"
"Add Cover Photo";"Add Cover Photo"
"Change Cover Photo";"Change Cover Photo"
"Remove Cover Photo";"Remove Cover Photo"
"Added %1$s";"Added %1$s"
"Album Info";"Album Info"
"Discussion";"Discussion"
"Photos";"Photos"
"Options";"Options"
"Add More Photos";"Add More Photos"
"Edit Settings";"Edit Settings"
"By";"By"
"No description found.";"No description found."
"Click to Take Cover Photo";"Click to Take Cover Photo"
"Take Cover Photo""";"Take Cover Photo"""
"Select a cover photo";"Select a cover photo"
"No category found.";"No category found."
"Contact Email";"Contact Email"
"Contact Phone Number";"Contact Phone Number"
"Website URL";"Website URL"
"Facebook URL";"Facebook URL"
"Write a Review";"Write a Review"
"about";"about"
"Pros: ";"Pros: "
"Cons: ";"Cons: "
"Description: ";"Description: "
"Continue Reading";"Continue Reading"
"No review have been posted in this recipe yet.";"No review have been posted in this recipe yet."
"Share it";"Share it"
"SHARE ON FACEBOOK";"SHARE ON FACEBOOK"
" SHARE ON TWITTER";" SHARE ON TWITTER"
" PIN THIS POST";" PIN THIS POST"
"Featured";"Featured"
"Verified";"Verified"
"For ";"For "
"Continue Reading »";"Continue Reading »"
"No review have been posted yet.";"No review have been posted yet."
"Nobody has created an recipe yet.";"Nobody has created an recipe yet."
"Be the first to %1$screate%2$s one!";"Be the first to %1$screate%2$s one!"
"Categories";"Categories"
"No recipe in this  category.";"No recipe in this  category."
"Be the first to %1$spost%2$s one in this category!";"Be the first to %1$spost%2$s one in this category!"
"Claim New Recipe";"Claim New Recipe"
"Your Claim Requests";"Your Claim Requests"
"Recipe Owner: <a href="""">admin</a>";"Recipe Owner: <a href="""">admin</a>"
"Previous";"Previous"
"Next";"Next"
"Add Tag";"Add Tag"
"Type a tag or select a name from the list.";"Type a tag or select a name from the list."
"Open image in image viewer";"Open image in image viewer"
"Photo %1$s of %2$s";"Photo %1$s of %2$s"
"in %1$s";"in %1$s"
"Tagged";"Tagged"
"Make Profile Photo";"Make Profile Photo"
"Posted";"Posted"
"Add New Album";"Add New Album"
"%s album found";"%s album found";"%s albums found"
"Manage Photos";"Manage Photos"
"%s <span>photo</span>";"%s <span>photo</span>";"%s <span>photos</span>"
"Reviews";"Reviews"
"Summary";"Summary"
"For";"For"
"See All Tags";"See All Tags"
"Anything in here will be replaced on browsers that support the canvas element";"Anything in here will be replaced on browsers that support the canvas element"
"Total Recipe:";"Total Recipes:"
"<i>Posted by -</i>";"<i>Posted by -</i>"
"<i>on - </i>";"<i>on - </i>"
"<i>Filed in - </i>";"<i>Filed in - </i>"
"Create Sub Recipe";"Create Sub Recipe"
"Dashboard";"Dashboard"
"Delete This Recipe";"Delete This Recipe"
"Post Comment";"Post Comment"
"ITEM_TYPE_SESRECIPE_ALBUM";"Recipe Albums"
"ITEM_TYPE_SESRECIPE_RECIPE";"Recipes"
"ITEM_TYPE_SESRECIPE_REVIEW";"Recipe Reviews"
"ADMIN_ACTIVITY_TYPE_RECIPE_NEW";"When a user (subject) posts a new recipe entry (object)."
"ADMIN_ACTIVITY_TYPE_COMMENT_RECIPE";"When a user (subject) comments on another user's (object) recipe entries."
"_ACTIVITY_ACTIONTYPE_RECIPE_NEW";"New recipe entries"
"_ACTIVITY_ACTIONTYPE_COMMENT_RECIPE";"Comments on your recipes"
"ACTIVITY_TYPE_COMMENTED_RECIPE";"When someone comments on a recipe I commented on."
"ACTIVITY_TYPE_COMMENT_RECIPE";"When someone comments on one of my recipe entries."
"ACTIVITY_TYPE_LIKED_RECIPE";"When someone comments on a recipe entry I liked."
"ACTIVITY_TYPE_LIKE_RECIPE";"When someone likes one of my recipe entries."
"ACTIVITY_TYPE_RECIPE_NEW";"When a new recipe entry is posted."
"ACTIVITY_TYPE_RECIPE_SUBSCRIBED_NEW";"When a new recipe entry is posted by a member you have subscribed to."
"{item:$subject} wrote a new sesrecipe entry:";"{item:$subject} wrote a new recipe entry:"
"{item:$subject} commented on {item:$owner}'s {item:$object:sesrecipe entry}: {body:$body}";"{item:$subject} commented on {item:$owner}'s {item:$object:recipe entry}: {body:$body}"
"ITEM_TYPE_RECIPE";"Recipe Entries"
"{item:$subject} has posted a new sesrecipe entry: {item:$object}.";"{item:$subject} has posted a new recipe entry: {item:$object}."
"Are you sure you want to delete this sesrecipe entry?";"Are you sure you want to delete this recipe entry?"
"Recent Entries";"Recent Entries"
"Tags";"Tags"
"_EMAIL_NOTIFY_SESRECIPE_SUBSCRIBED_NEW_TITLE";"Recipe Subscription"
"_EMAIL_NOTIFY_SESRECIPE_SUBSCRIBED_NEW_DESCRIPTION";"This email is sent to someone when a recipe entry is posted by a member to whom they have subscribed."
"_EMAIL_NOTIFY_SESRECIPE_SUBSCRIBED_NEW_SUBJECT";"[sender_title] posted a new recipe entry: [object_title]"
"_EMAIL_NOTIFY_SESRECIPE_SUBSCRIBED_NEW_BODY";"[header]

[sender_title] has posted a new recipe entry: [object_title].
Please click the following link to view it:

http://[host][object_link]

[footer]"
"_EMAIL_SESRECIPE_RECIPE_OWNER_CLAIM_TITLE";"SES - Recipes with Reviews and Location - Claim Request to Recipe Owner"
"_EMAIL_SESRECIPE_RECIPE_OWNER_CLAIM_DESCRIPTION";"This email is sent to the recipe owner when a member claim their recipe."
"_EMAIL_SESRECIPE_RECIPE_OWNER_CLAIM_SUBJECT";"A member has claimed your recipe."
"_EMAIL_SESRECIPE_RECIPE_OWNER_CLAIM_BODY";"[header]

[sender_title] has sent you a message using the Claim For Recipe page:"
"_EMAIL_SESRECIPE_SITE_OWNER_FOR_CLAIM_TITLE";"SES - Recipes with Reviews and Location - Claim Request to Site Owner"
"_EMAIL_SESRECIPE_SITE_OWNER_FOR_CLAIM_DESCRIPTION";"This email is sent to site owners to take action on claim request for recipe."
"_EMAIL_SESRECIPE_SITE_OWNER_FOR_CLAIM_SUBJECT";"A member has claimed a recipe."
"_EMAIL_SESRECIPE_SITE_OWNER_FOR_CLAIM_BODY";"[header]

[sender_title] has sent you a message to take action on the claim request for recipe:

[message]

[footer]"
"_EMAIL_SESRECIPE_CLAIM_OWNER_APPROVE_TITLE";"SES - Recipes with Reviews and Location - Claim Approval to Recipe Owner"
"_EMAIL_SESRECIPE_CLAIM_OWNER_APPROVE_DESCRIPTION";"This email is sent to the recipe owner when site admin approve the claim request of recipe."
"_EMAIL_SESRECIPE_CLAIM_OWNER_APPROVE_SUBJECT";"Site owner has approved your claim request for the recipe."
"_EMAIL_SESRECIPE_CLAIM_OWNER_APPROVE_BODY";"[header]

[sender_title] has sent you a message for approval of the claim:

[message]

[footer]"
"_EMAIL_SESRECIPE_RECIPE_OWNER_APPROVE_TITLE";"SES - Recipes with Reviews and Location - Claim Approval to Recipe Owner"
"_EMAIL_SESRECIPE_RECIPE_OWNER_APPROVE_DESCRIPTION";"This email is sent to the recipe owner when site admin approve the claim request of recipe."
"_EMAIL_SESRECIPE_RECIPE_OWNER_APPROVE_SUBJECT";"Site owner has approved your claim request for the recipe."
"_EMAIL_SESRECIPE_RECIPE_OWNER_APPROVE_BODY";"[header]

[sender_title] has sent you a message for approval of the claim:

[message]

[footer]"
"_EMAIL_SESRECIPE_CLAIM_OWNER_REQUEST_CANCEL_TITLE";"SES - Recipes with Reviews and Location - Claim Rejection to Claimer"
"_EMAIL_SESRECIPE_CLAIM_OWNER_REQUEST_CANCEL_DESCRIPTION";"This email is sent to the claimer when site admin rejects the claim request of recipe."
"_EMAIL_SESRECIPE_CLAIM_OWNER_REQUEST_CANCEL_SUBJECT";"Site owner has rejected your claim request for the recipe."
"_EMAIL_SESRECIPE_CLAIM_OWNER_REQUEST_CANCEL_BODY";"[header]

[sender_title] has sent you a message for rejection of the claim:

[message]

[footer]"
"Recipe Home";"Recipe Home"
"Browse Recipes";"Browse Recipes"
"My Recipes";"My Recipes"
"Write New Recipe";"Write New Recipe"
"Recipes";"Recipes"
"Everyone's Recipes";"Everyone's Recipes"
"Only My Friend's Recipes";"Only My Friend's Recipes"
"Recipe Reviews";"Recipe Reviews"
"Recipe Schedule date is in the past. Please enter an recipe scheduled date greater than or equal to today's date.";"Recipe Schedule date is in the past. Please enter an recipe scheduled date greater than or equal to today's date."
"Share This Recipe";"Share This Recipe"
"Recipes Home";"Recipes Home"
"Recent Recipes";"Recent Recipes"
"Popular Recipes";"Popular Recipes"
"Recommend Recipe";"Recommend Recipe"
"Recipes Created";"Recipes Created"
"Explore Popular Recipes";"Explore Popular Recipes"
"Verified Recipe";"Verified Recipe"
"Most Commented Recipes";"Most Commented Recipes"
"Recipe of the Day";"Recipe of the Day"
"Most Favourite Recipes";"Most Favourite Recipes"
"Most Read Recipes";"Most Read Recipes"
"%s RECIPE";"%s RECIPE";"%s RECIPES"
"Sponsored Recipe Posts";"Sponsored Recipe Posts"
"_ACTIVITY_ACTIONTYPE_COMMENT_SESRECIPE";"Comments on your recipes"
"_ACTIVITY_ACTIONTYPE_SESRECIPE_RECIPE_FAVOURITE";"Marking recipes as favorite"
"_ACTIVITY_ACTIONTYPE_SESRECIPE_RECIPE_LIKE";"Liking recipe"
"_ACTIVITY_ACTIONTYPE_SESRECIPE_ALBUM_LIKE";"Liking recipe photo"
"_ACTIVITY_ACTIONTYPE_SESRECIPE_PHOTO_LIKE";"Liking recipe album photo"
"_ACTIVITY_ACTIONTYPE_SESRECIPE_NEW";"New recipe enteries"
"ACTIVITY_TYPE_SESRECIPE_CLAIM_APPROVE";"When your claim for a recipe is approved."
"ACTIVITY_TYPE_SESRECIPE_CLAIM_DECLINED";"When your claim for a recipe is declined."
"ACTIVITY_TYPE_SESRECIPE_OWNER_INFORMED";"When someone's claim on your recipe is approved."
"ACTIVITY_TYPE_SESRECIPE_SUBSCRIBED_NEW";"When a new recipe entry is posted by a member you have subscribed to."
"ACTIVITY_TYPE_SESUSER_CLAIM_RECIPE";"When someone claims your recipe."
"ADMIN_ACTIVITY_TYPE_SESRECIPE_NEW";"When a new recipe entry is posted."
"ADMIN_ACTIVITY_TYPE_COMMENT_SESRECIPE";"When a user (subject) comments on another user's (object) recipe."
"ADMIN_ACTIVITY_TYPE_SESRECIPE_RECIPE_FAVOURITE";"When a user (subject) mark another user's (object) recipe as favourite."
"ADMIN_ACTIVITY_TYPE_SESRECIPE_RECIPE_LIKE";"When a user (subject) likes another user's (object) recipe."
"ADMIN_ACTIVITY_TYPE_SESRECIPE_ALBUM_LIKE";"When a user (subject) likes another user's (object) recipe's album."
"ADMIN_ACTIVITY_TYPE_SESRECIPE_PHOTO_LIKE";"When a user (subject) likes another user's (object) recipe album's photo."
