"The selected albums have been successfully deleted";"The selected albums have been successfully deleted"

#controllers/DashboardController.php
"Custom Url not available.Please select other.";"Custom Url not available.Please select other."
"Monthly Like Report For ";"Monthly Like Report For "
"Monthly Likes";"Monthly Likes"
"Monthly Comment Report For ";"Monthly Comment Report For "
"Monthly Comments";"Monthly Comments"
"Monthly Favourite Report For ";"Monthly Favourite Report For "
"Monthly Favourites";"Monthly Favourites"
"Monthly Views Report For ";"Monthly Views Report For "
"Monthly Views";"Monthly Views"
"Weekly Like Report For ";"Weekly Like Report For "
"Weekly Likes";"Weekly Likes"
"Weekly Comment Report For ";"Weekly Comment Report For "
"Weekly Comments";"Weekly Comments"
"Weekly Favourite Report For ";"Weekly Favourite Report For "
"Weekly Favourites";"Weekly Favourites"
"Weekly Views Report For ";"Weekly Views Report For "
"Weekly Views";"Weekly Views"
"Daily Like Report for ";"Daily Like Report for "
"Daily Likes";"Daily Likes"
"Daily Comment Report for ";"Daily Comment Report for "
"Daily Comments";"Daily Comments"
"Daily Favourite Report for ";"Daily Favourite Report for "
"Daily Favourites";"Daily Favourites"
"Daily Views Report for ";"Daily Views Report for "
"Daily Views";"Daily Views"
"Hourly Like Report for ";"Hourly Like Report for "
"Hourly Likes";"Hourly Likes"
"Hourly Comment Report for ";"Hourly Comment Report for "
"Hourly Comments";"Hourly Comments"
"Hourly Favourite Report for ";"Hourly Favourite Report for "
"Hourly Favourites";"Hourly Favourites"
"Hourly Views Report for ";"Hourly Views Report for "
"Hourly Views";"Hourly Views"
"Your update message has been sent successfully.";"Your update message has been sent successfully."
"Invalid email format.";"Invalid email format."
"Invalid WebSite URL.";"Invalid WebSite URL."
"Invalid Facebook URL.";"Invalid Facebook URL."
"Invalid Linkedin URL.";"Invalid Linkedin URL."
"Invalid Twitter URL.";"Invalid Twitter URL."
"Invalid Instagram URL.";"Invalid Instagram URL."
"Invalid Pinterest URL.";"Invalid Pinterest URL."
"Store entry doesn't exist or not authorized to delete";"Store entry doesn't exist or not authorized to delete"
"Your store has been deleted successfully!";"Your store has been deleted successfully!"

#controllers/MemberController.php
"Store joined";"Store joined"
"Your invite request has been sent.";"Your invite request has been sent."
"Your invite request has been cancelled.";"Your invite request has been cancelled."
"Store left";"Store left"
"You have accepted the invite to the store %s";"You have accepted the invite to the store %s"
"Store invite accepted";"Store invite accepted"
"You have ignored the invite to the store %s";"You have ignored the invite to the store %s"
"Store invite rejected";"Store invite rejected"
"Store member removed.";"Store member removed."
"Store request approved";"Store request approved"
"Members invited";"Members invited"

#controllers/RequestController.php
"You have accepted the store link invitation request of your store %s";"You have accepted the store link invitation request of your store %s"
"Store link invitation accepted";"Store link invitation accepted"

#externals/scripts/core.js
"Photo added as Favourite successfully";"Photo added as Favourite successfully"
"Album added as Favourite successfully";"Album added as Favourite successfully"
"Photo Unfavourited successfully";"Photo Unfavourited successfully"
"Album Unfavourited successfully";"Album Unfavourited successfully"

#views/scripts/_composeSesstore.tpl
"Add Store";"Add Store"

#views/scripts/_dataLabel.tpl
"Featured";"Featured"
"Sponsored";"Sponsored"
"Verified";"Verified"
"Hot";"Hot"

#views/scripts/_dataSharing.tpl
"Contact";"Contact"
"Join";"Join"
"Joined";"Joined"
"Requested";"Requested"
"Share This Store";"Share This Store"

#views/scripts/_dataStatics.tpl
"Likes";"Likes"
"Comments";"Comments"
"Views";"Views"
"Favourites";"Favourites"
"Like";"Like"
"Comment";"Comment"
"View";"View"
"Favourite";"Favourite"
"Follower";"Follower"
"Member";"Member"
"%s View";"%s View";"%s Views"
"%s Comment";"%s Comment";"%s Comments"
"%s Like";"%s Like";"%s Likes"
"%s Favourite";"%s Favourite";"%s Favourites"
"%s Follower";"%s Follower";"%s Followers"
"%s Member";"%s Member";"%s Members"

#views/scripts/_location.tpl
"Location";"Location"
"This is an online store";"This is an online store"
"Venue Name";"Venue Name"
"Address";"Address"
"Address 2";"Address 2"
"City";"City"
"State";"State"
"Zip";"Zip"
"Reset Location";"Reset Location"

#views/scripts/_showStoreListGrid.tpl
"stores found.";"stores found."
"store found.";"store found."
"List View";"List View"
"Advanced List View";"Advanced List View"
"Grid View";"Grid View"
"Advanced Grid View";"Advanced Grid View"
"Plain Grid View";"Plain Grid View"
"Pinboard View";"Pinboard View"
"Map View";"Map View"
"%s view";"%s view";"%s views"
"%s comment";"%s comment";"%s comments"
"%s like";"%s like";"%s likes"
"%s favourite";"%s favourite";"%s favourites"
"%s follower";"%s follower";"%s followers"
"FEATURED";"FEATURED"
"SPONSORED";"SPONSORED"
"HOT";"HOT"
"by ";"by "
"There are no results that match your search. Please try again.";"There are no results that match your search. Please try again."
"Create New Associates Sub Store";"Create New Associates Sub Store"
"View More";"View More"

#views/scripts/album/create.tpl
"Photo Albums";"Photo Albums"
"Add New Photos";"Add New Photos"
"Cancel Uploading";"Cancel Uploading"
"Main Photo";"Main Photo"
"Please fill the red mark fields";"Please fill the red mark fields"
"Submitting Form ...";"Submitting Form ..."

#views/scripts/album/edit-photo.tpl
"Edit Photo";"Edit Photo"
"Image Description";"Image Description"

#views/scripts/album/editphotos.tpl
"Manage Photos";"Manage Photos"

#views/scripts/ajax/favourite-store.tpl
"People who added this store as Favourite";"People who added this store as Favourite"

#view/scripts/ajax/follow-store.tpl
"People who Followed this store";"People who Followed this store"

#views/scripts/ajax/get-user-storees.tpl
"YOU";"YOU"
"PERSONAL";"PERSONAL"

#views/scripts/ajax/like-store.tpl
"People who Liked this store";"People who Liked this store"

#views/scripts/dashboard/advertise-store.tpl
"Advertise Store";"Advertise Store"
"Make your Store more popular inside and outside this social network by advertising it using the below mentioned effective ways.";"Make your Store more popular inside and outside this social network by advertising it using the below mentioned effective ways."
"Private Message";"Private Message"
"Invite your friends to like and follow your Store by sending them message in private.";"Invite your friends to like and follow your Store by sending them message in private."
"Share on Site";"Share on Site"
"Share your Store on this site with a beautiful ad to make it more popular among site members.";"Share your Store on this site with a beautiful ad to make it more popular among site members."
"Quick Share on Site";"Quick Share on Site"
"Share your Store on this site by making a quick post.";"Share your Store on this site by making a quick post."
"Tell a friend";"Tell a friend"
"Invite your friends to join your Store by sharing the importance of the Store with a small note.";"Invite your friends to join your Store by sharing the importance of the Store with a small note."
"Social Share";"Social Share"
"Share the post of your Store to other sites to gather more audience and members.";"Share the post of your Store to other sites to gather more audience and members."
"Send Updates";"Send Updates"
"Send updates to the members of your Store who have liked / followed or joined your Store.";"Send updates to the members of your Store who have liked / followed or joined your Store."

#views/scripts/dashboard/announcement.tpl
"Manage Announcements";"Manage Announcements"
"Here, you can create announcements to post them on the Store Profile. You can also edit and delete the announcements listed on this Store.";"Here, you can create announcements to post them on the Store Profile. You can also edit and delete the announcements listed on this Store."
"Post New Announcement";"Post New Announcement"
"%d announcements total";"%d announcements total"
"ID";"ID"
"Title";"Title"
"Creation Date";"Creation Date"
"Options";"Options"
"There are currently no announcements.";"There are currently no announcements."

#views/scripts/dashboard/change-owner.tpl
"Transfer Ownership";"Transfer Ownership"
"Here you can transfer the ownership of this Store to some other site member. [Note: You cannot revert this action, so we suggest you to take this action only if you are pretty much sure about this.]";"Here you can transfer the ownership of this Store to some other site member. [Note: You cannot revert this action, so we suggest you to take this action only if you are pretty much sure about this.]"
"What are you planning?";"What are you planning?"
"Chnage Owner";"Chnage Owner"

#views/scripts/dashboard/cross-post.tpl
"Add Storees to Crosspost";"Add Storees to Crosspost"
"Crossposting is a way to share status feed across multiple Storees. Crossposting can only happen between Storees that have added each other. You control which status post you want to crosspost.";"Crossposting is a way to share status feed across multiple Storees. Crossposting can only happen between Storees that have added each other. You control which status post you want to crosspost."
"Add or remove Storees here to manage your crossposting relationships.";"Add or remove Storees here to manage your crossposting relationships."
"This Store hasn't added yours";"This Store hasn't added yours"
"Copy to Clipboard";"Copy to Clipboard"
"Crosspost With";"Crosspost With"
"%s person liked this store";"%s person liked this store";"%s people liked this store"
"Add";"Add"

#views/scripts/dashboard/insights.tpl
"Store Statstics";"Store Statstics"
"Hourly";"Hourly"
"Daily";"Daily"
"Weekly";"Weekly"
"Monthly";"Monthly"

#views/scripts/dashboard/left-bar.tpl
"Delete Store";"Delete Store"
"View Store";"View Store"
"Category";"Category"
"UNAPPROVED";"UNAPPROVED"
"Start date must be less than end date.";"Start date must be less than end date."
"Background Photo";"Background Photo"
"style";"style"
"Design Views";"Design Views"
"Post Attribution";"Post Attribution"
"Overview";"Overview"
"seo";"seo"
"Operating Hours";"Operating Hours"
"Locations";"Locations"
"Category Based Profile Information";"Category Based Profile Information"
"Manage Apps";"Manage Apps"
"Insights & Reports";"Insights & Reports"
"Insights";"Insights"
"Reports";"Reports"
"Cross Post";"Cross Post"
"Manage Notifications";"Manage Notifications"

#views/scripts/dashboard/linkd-store.tpl
"Linked Storees";"Linked Storees"
"You can LInk your storees to Choose storees from auto suggest which you want to Link . You can find the list of Storees which are linked to your Store. You can unlink those Storees directly from here, without going to their view store.";"You can LInk your storees to Choose storees from auto suggest which you want to Link . You can find the list of Storees which are linked to your Store. You can unlink those Storees directly from here, without going to their view store."
"Link to Store";"Link to Store"
#views/scripts/dashboard/manage-location.tpl
"Store Locations";"Store Locations"
"Here, you can add multiple locations to your Store. You can configure each location by entering the address, pincode, photos for each location, etc. You can also make any location as Primary location for your Store.";"Here, you can add multiple locations to your Store. You can configure each location by entering the address, pincode, photos for each location, etc. You can also make any location as Primary location for your Store."
"Add Location";"Add Location"
"Google Map Api key is not found. Please contact site administrators for more details.";"Google Map Api key is not found. Please contact site administrators for more details."
"Edit Location";"Edit Location"
"Delete Location";"Delete Location"
"Add Photos";"Add Photos"
"View Map";"View Map"
"Venue";"Venue"
"Address:";"Address:"
"Street Address:";"Street Address:"
"City:";"City:"
"Zipcode:";"Zipcode:"
"State:";"State:"
"Country:";"Country:"

#views/scripts/dashboard/manage-members.tpl
"Manage Members";"Manage Members"
"This store lists all the members of your Store, you can search members, approve / disapprove, remove and block them.";"This store lists all the members of your Store, you can search members, approve / disapprove, remove and block them."
"This Store has ";"This Store has "
"%s member";"%s member";"%s members"
"Owner";"Owner"
"Remove Member";"Remove Member"
"Approve Request";"Approve Request"
"Reject Request";"Reject Request"
"Cancel Invite";"Cancel Invite"
"No members were found matching your selection.";"No members were found matching your selection."

#views/scripts/dashboard/manage-storeapps.tpl
"Personalize and Manage Your Store Apps";"Personalize and Manage Your Store Apps"
"There are many apps available for your Store, that you can use to personalize, configure and manage your Store. You can simply choose to enable or disable them from here as per your requirement of functionality.";"There are many apps available for your Store, that you can use to personalize, configure and manage your Store. You can simply choose to enable or disable them from here as per your requirement of functionality."
"Photos & Albums";"Photos & Albums"
"Add Photos and create Albums in your Store. Make it more attractive, informative and easy to connect with your audience.";"Add Photos and create Albums in your Store. Make it more attractive, informative and easy to connect with your audience."
"Services";"Services"
"in your Store.";"in your Store."
"Videos";"Videos"
"Videos can be very useful and helpful to advertise your Store. Since videos are easy to explain and showcase things, videos create a great impact on their viewer. Videos are also easy to remember and understand things.";"Videos can be very useful and helpful to advertise your Store. Since videos are easy to explain and showcase things, videos create a great impact on their viewer. Videos are also easy to remember and understand things."
"Music";"Music"
"Music is for not only for music lovers, but you can use it to increase the popularity of your Store too. Upload songs which your audience may like to listen and enjoy.";"Music is for not only for music lovers, but you can use it to increase the popularity of your Store too. Upload songs which your audience may like to listen and enjoy."
"Sell Something";"Sell Something"
"If you wish to sell your products, services, art, etc from your Store, then this feature will help you boost your sales. Instantly message from comments on such posts and increase your sales.";"If you wish to sell your products, services, art, etc from your Store, then this feature will help you boost your sales. Instantly message from comments on such posts and increase your sales."
"Add File";"Add File"
"Adding files to your store will help you upload your portfolio, details, artwork, services.";"Adding files to your store will help you upload your portfolio, details, artwork, services."

#views/scripts/dashboard/manage-service.tpl
"You can add your store service by click on Add New Service link.";"You can add your store service by click on Add New Service link."

#views/scripts/dashboard/manage-team.tpl
"Teams";"Teams"
"You can add your store team by click on Add New Team link.";"You can add your store team by click on Add New Team link."
"Designations";"Designations"
"Add Desination";"Add Desination"
"Team Members";"Team Members"
"Add Site Team Members";"Add Site Team Members"
"Add Non-Site Team";"Add Non-Site Team"

#views/scripts/dashboard/store-roles.tpl
"Store Roles";"Store Roles"
"Everyone who works on your Store can have a different role depending on what they need to work on.";"Everyone who works on your Store can have a different role depending on what they need to work on."
"Existing Store Roles";"Existing Store Roles"
"Assign a New Store Role";"Assign a New Store Role"
"Jump to Section";"Jump to Section"
"Type a name or email";"Type a name or email"
"Remove Member";"Remove Member"
"Are you sure want to delete this user?";"Are you sure want to delete this user?"
"Are you sure want to change the role of this user?";"Are you sure want to change the role of this user?"

#views/scripts/dashboard/reports.tpl
"Store Reports";"Store Reports"

#views/scripts/index/call-button.tpl
"Add a Button to Your Store";"Add a Button to Your Store"
"Preview";"Preview"
"Add a Button";"Add a Button"
"Step 1:";"Step 1:"
"Which button do you want people to see?";"Which button do you want people to see?"
"The button at the top of your Store helps people take an action. People see it on your Store and in search results when your Store appears. You can edit it any time.";"The button at the top of your Store helps people take an action. People see it on your Store and in search results when your Store appears. You can edit it any time."
"Book with you";"Book with you"
"Link to Website";"Link to Website"
"Store on your website where customers can book with you:";"Store on your website where customers can book with you:"
"Enter a URL";"Enter a URL"
"Send people to your booking website when they click the button on your Facebook Store.";"Send people to your booking website when they click the button on your Facebook Store."
"Book Now";"Book Now"
"Contact you";"Contact you"
"This button will make it easy for people to call you. Enter the phone number to be dialed when people click this button.";"This button will make it easy for people to call you. Enter the phone number to be dialed when people click this button."
"Add your phone number";"Add your phone number"
"The phone number that will be dialed when customers click your button";"The phone number that will be dialed when customers click your button"
"Call Now";"Call Now"
"What website would you like to send people to when they click this button?";"What website would you like to send people to when they click this button?"
"Add a website link";"Add a website link"
"Website Link";"Website Link"
"Send people to a website you choose.";"Send people to a website you choose."
"Contact Us";"Contact Us"
"This button will make it easy for people to message you.";"This button will make it easy for people to message you."
"You will receive messages from customers in the Messages section on your Profile";"You will receive messages from customers in the Messages section on your Profile"
"Send Message";"Send Message"
"This button will make it easy for people to call you.";"This button will make it easy for people to call you."
"Get Quote";"Get Quote"
"What email would you like people to contact when they click this button?";"What email would you like people to contact when they click this button?"
"Email Address";"Email Address"
"Add your email address";"Add your email address"
"Choose the email address that will be prefilled in an email when people click your button";"Choose the email address that will be prefilled in an email when people click your button"
"Send Email";"Send Email"
"Learn more about your store";"Learn more about your store"
"Watch Video";"Watch Video"
"Learn More";"Learn More"
"Shop with you or make a donation";"Shop with you or make a donation"
"Shop Now";"Shop Now"
"See Offers";"See Offers"
"Download your app or play your game";"Download your app or play your game"
"Use App";"Use App"
"Play Games";"Play Games"
"Join your community";"Join your community"
"Visit Store";"Visit Store"
"Step 1 of 2";"Step 1 of 2"
"Your Button";"Your Button"
"Configured";"Configured"
"Step 2:";"Step 2:"
"Where would you like this button to send people?";"Where would you like this button to send people?"
"When customers click your button, they will be directed to a place where they can take an action or find more information.";"When customers click your button, they will be directed to a place where they can take an action or find more information."
"Step 2 of 2";"Step 2 of 2"
"Finish";"Finish"
"Back";"Back"

#views/scripts/index/create.tpl
"It's easy to set up. Just choose a Store category to get started.";"It's easy to set up. Just choose a Store category to get started."
"Get started by filling the details in the form below.";"Get started by filling the details in the form below."
"Get Started";"Get Started"
"Creating Store ...";"Creating Store ..."
"Tips";"Tips"
"Invalid Custom URL";"Invalid Custom URL"
"Submitting Form ...";"Submitting Form ..."
"You have reached the limit of store creation. Please contact to the site administrator.";"You have reached the limit of store creation. Please contact to the site administrator."

#views/scripts/index/mapmarkercontent.tpl
"by";"by"
"Location:";"Location:"

#views/scripts/member/invite.tpl
"You have no friends you can invite.";"You have no friends you can invite."

#views/scripts/store/_advListView.tpl
"View Phone No";"View Phone No"
"Visit Website";"Visit Website"
"in";"in"

#views/scripts/store/_manageListView.tpl
"Edit Store";"Edit Store"

#views/scripts/widget/request-sesstore.tpl
"%1$s is want you to link your store %2$s";"%1$s is want you to link your store %2$s"
"Accept";"Accept"
"Declined";"Declined"
"Share This ";"Share This "

#widgets/album-home-error/index.tpl
"Nobody has created an album yet.";"Nobody has created an album yet."

#widgets/album-tabbed-widget/index.tpl
"in ";"in "
"%s <span>photo</span>";"%s <span>photo</span>";"%s <span>photos</span>"

#widgets/album-view-store/index.tpl
"Upload Cover Photo";"Upload Cover Photo"
"Take Photo";"Take Photo"
"Change Cover Photo";"Change Cover Photo"
"Add Cover Photo";"Add Cover Photo"
"Remove Cover Photo";"Remove Cover Photo"
"Untitled";"Untitled"
"Added %1$s";"Added %1$s"
"%s photo";"%s photo";"%s photos"
"%s Photo";"%s Photo";"%s Photos"
"Album Info";"Album Info"
"Photos";"Photos"
"Discussion";"Discussion"
"Add More Photos";"Add More Photos"
"Edit Settings";"Edit Settings"
"Edit Photos";"Edit Photos"
"Delete Album";"Delete Album"
"By";"By"
"No description found.";"No description found."
"Click to Take Cover Photo";"Click to Take Cover Photo"
"Take Cover Photo";"Take Cover Photo"
"Select a cover photo";"Select a cover photo"

#widgets/breadcrumb/index.tpl
"Storees Home";"Storees Home"
"Browse Storees";"Browse Storees"

#widgets/browse-albums/index.tpl
"albums found.";"albums found."
"There are currently no albums.";"There are currently no albums."

#widgets/browse-menu/index.tpl
"Storees";"Storees"
"More +";"More +"

#widgets/browse-search/index.tpl
"Show Advanced Settings";"Show Advanced Settings"
"Hide Advanced Settings";"Hide Advanced Settings"

#widgets/category/index.tpl
"All Categories";"All Categories"

#widgets/category-associate-storees/index.tpl
"See All";"See All"

#widgets/category-carousel/index.tpl
"%s Store";"%s Store";"%s Stores"

#widgets/category-view/index.tpl
"Categories";"Categories"
"%s store";"%s store";"%s stores"
"No storees in this  category.";"No storees in this  category."
"Be the first to %1$spost%2$s one in this category!";"Be the first to %1$spost%2$s one in this category!"

#widgets/favourite-button/index.tpl
"Favorited";"Favorited"
"Add to Favourite";"Add to Favourite"

#widgets/follow-button/index.tpl
"Follow";"Follow"
"Unfollow";"Unfollow"

#widget/like-button/index.tpl
"Unlike";"Unlike"

#widgets/store-category-icons/index.tpl
"No categories found.";"No categories found."

#widgets/store-info/index.tpl
"Basic Info";"Basic Info"
"Created by";"Created by"
"Created on";"Created on"
"Stats";"Stats"
"<b>%s</b> Like";"<b>%s</b> Like";"<b>%s</b> Likes"
"<b>%s</b> Comment";"<b>%s</b> Comment";"<b>%s</b> Comments"
"<b>%s</b> View";"<b>%s</b> View";"<b>%s</b> Views"
"<b>%s</b> Favourite";"<b>%s</b> Favourite";"<b>%s</b> Favourites"
"<b>%s</b> Follower";"<b>%s</b> Follower";"<b>%s</b> Followers"
"Tags";"Tags"
"Other Info";"Other Info"
"Contact Information";"Contact Information"
"facebook.com";"facebook.com"
"twitter.com";"twitter.com"
"linkedin.com";"linkedin.com"
"instagram.com";"instagram.com"
"pinterest.com";"pinterest.com"
"Details";"Details"

#widgets/store-overview/index.tpl
"Change Overview";"Change Overview"
"Add Overview";"Add Overview"
"There is currently no overview.";"There is currently no overview."

#widgets/store-status/index.tpl
"Open";"Open"
"Çlosed";"Çlosed"

#widgets/store-view/index.tpl
"Upload Profile Photo";"Upload Profile Photo"
"Upload Photo";"Upload Photo"
"Message Owner";"Message Owner"
"Reposition";"Reposition"
"Change Photo";"Change Photo"
"Click to Take Photo";"Click to Take Photo"
"Select a photo";"Select a photo"
"Drag to Reposition";"Drag to Reposition"
"Locked Store";"Locked Store"
"Seems you enter wrong password";"Seems you enter wrong password"
"click here";"click here"
"to enter password again.";"to enter password again."
"Enter Password For:";"Enter Password For:"
"Enter Password";"Enter Password"
"You need to write something!";"You need to write something!"

#widgets/photo-view-store/index.tpl
"Add Tag";"Add Tag"
"Type a tag or select a name from the list.";"Type a tag or select a name from the list."
"Open image in image viewer";"Open image in image viewer"
"Photo %1$s of %2$s";"Photo %1$s of %2$s"
"in %1$s";"in %1$s"
"Added %1$s";"Added %1$s"
"Tagged";"Tagged"
"Make Profile Photo";"Make Profile Photo"

#widgets/profile-action-button/index.tpl
"Edit Button";"Edit Button"
"Delete Button";"Delete Button"

#widgets/profile-info/index.tpl
"Statistics";"Statistics"

#widgets/profile-members
"Search Members";"Search Members"
"This store has %1$s member.";"This store has %1$s member.";"This store has %1$s members."
"This store has %1$s member that matched the query ""%2$s"".";"This store has %1$s member that matched the query ""%2$s"".";"This store has %1$s members that matched the query ""%2$s""."
"See Waiting";"See Waiting"
"This store has %s member waiting for approval or waiting for an invite response.";"This store has %s member waiting for approval or waiting for an invite response.";"This store has %s members waiting for approval or waiting for an invite response."
"View all approved members";"View all approved members"

#widgets/profile-photos
"Search";"Search"
"Recently Created";"Recently Created"
"Most Liked";"Most Liked"
"Most Viewed";"Most Viewed"
"Most Commented";"Most Commented"
"Add New Album";"Add New Album"
"No albums were found matching your search criteria.";"No albums were found matching your search criteria."

#widgets/recent-people-activity/index.tpl
"People Who Liked";"People Who Liked"
"People Who Favourited";"People Who Favourited"
"People Who Followed";"People Who Followed"

#widgets/service/index.tpl
"Sorry, no results matching your search criteria were found.";"Sorry, no results matching your search criteria were found."

#widgets/tabbed-widget-store/index.tpl
"Sort By: ";"Sort By: "

#widgets/tag-cloud-storees/index.tpl
"Anything in here will be replaced on browsers that support the canvas element";"Anything in here will be replaced on browsers that support the canvas element"
"See All Tags";"See All Tags"

"{item:$subject} posted a new video in store {item:$object}:";"{item:$subject} posted a new video in store {item:$object}:"
"{item:$subject} created a new store:";"{item:$subject} created a new store:"
"{item:$subject} has joined a store {item:$object}:";"{item:$subject} has joined a store {item:$object}:"
"{item:$subject} has liked a store {item:$object}:";"{item:$subject} has liked a store {item:$object}:"
"{item:$subject} has followed a store {item:$object}:";"{item:$subject} has followed a store {item:$object}:"
"{item:$subject} marked a store {item:$object} as Favourite:";"{item:$subject} marked a store {item:$object} as Favourite:"
"{item:$subject} has added a new {var:$albumlink} in the store {var:$storename}:";"{item:$subject} has added a new {var:$albumlink} in the store {var:$storename}:"
"{item:$subject} has added {var:$count} photo(s) to the album {item:$object} in store {var:$storename}:";"{item:$subject} has added {var:$count} photo(s) to the album {item:$object} in store {var:$storename}:"
"{item:$subject} has liked {var:$albumlink} of the store {var:$storename}:";"{item:$subject} has liked {var:$albumlink} of the store {var:$storename}:"
"{item:$subject} has liked {var:$photolink} of the store {var:$storename}:";"{item:$subject} has liked {var:$photolink} of the store {var:$storename}:"
"{item:$subject} has a new cover photo:";"{item:$subject} has a new cover photo:"
"{item:$subject} has a new profile photo:";"{item:$subject} has a new profile photo:"
"{item:$subject} has commented on the store {item:$object}:";"{item:$subject} has commented on the store {item:$object}:"
"{item:$subject} has commented on store''s photo album {item:$object}:";"{item:$subject} has commented on store''s photo album {item:$object}:"
"{item:$subject} has commented on store''s photo {item:$object}:";"{item:$subject} has commented on store''s photo {item:$object}:"
"{item:$subject} is want to link your store {item:$object}.";"{item:$subject} is want to link your store {item:$object}."
"{item:$subject} has been approved your linking request of store {item:$object}.";"{item:$subject} has been approved your linking request of store {item:$object}."
"{item:$subject} has been rejected your linking request of store {item:$object}.";"{item:$subject} has been rejected your linking request of store {item:$object}."
"{item:$subject} has requested to join the store {item:$object}.";"{item:$subject} has requested to join the store {item:$object}."
"{item:$subject} has invited you to the store {item:$object}.";"{item:$subject} has invited you to the store {item:$object}."
"{item:$subject} has made you {var:$roletitle} of store {item:$object}.";"{item:$subject} has made you {var:$roletitle} of store {item:$object}."
"{item:$subject} has approved your crosspost store request {var:$postLink}.";"{item:$subject} has approved your crosspost store request {var:$postLink}."
"{item:$subject} has requested to crosspost your store {var:$postLink}.";"{item:$subject} has requested to crosspost your store {var:$postLink}."
"{item:$subject} has joined your store {item:$object}.";"{item:$subject} has joined your store {item:$object}."
"{item:$subject} has liked your store {item:$object}.";"{item:$subject} has liked your store {item:$object}."
"{item:$subject} has followed your store {item:$object}.";"{item:$subject} has followed your store {item:$object}."
"{item:$subject} has favourited your store {item:$object}.";"{item:$subject} has favourited your store {item:$object}."
